iter	Logloss	Precision
90	0.6920314653	0.5980819529
91	0.6920197255	0.5980819529
92	0.692005704	0.5980819529
93	0.6919950907	0.5980819529
94	0.6919832921	0.5980819529
95	0.6919720255	0.5980819529
96	0.6919575385	0.5980819529
97	0.6919439184	0.5980819529
98	0.6919337529	0.5980819529
99	0.6919191246	0.5980819529
100	0.6919064347	0.5980819529
101	0.6918950612	0.5980819529
102	0.6918850496	0.5980819529
103	0.6918760632	0.5980819529
104	0.6918660062	0.5980819529
105	0.6918551907	0.5980819529
106	0.6918424328	0.5980819529
107	0.6918277432	0.5980819529
108	0.6918181331	0.5980819529
109	0.6918073867	0.5980819529
110	0.6917949528	0.5980819529
111	0.6917818486	0.5980819529
112	0.6917691577	0.5980819529
113	0.6917543293	0.5980819529
114	0.6917445061	0.5980819529
115	0.6917318808	0.5980819529
116	0.6917190682	0.5980819529
117	0.6917060413	0.5980819529
118	0.6916951604	0.5980819529
119	0.6916838646	0.5980819529
120	0.6916719151	0.5980819529
121	0.6916571883	0.5980819529
122	0.6916456407	0.5980819529
123	0.6916331801	0.5980819529
124	0.6916210414	0.5980819529
125	0.6916076305	0.5980819529
126	0.6915938717	0.5980819529
127	0.6915830363	0.5980819529
128	0.6915703802	0.5980819529
129	0.6915555102	0.5980819529
130	0.6915426056	0.5980819529
131	0.6915302272	0.5980819529
132	0.691519306	0.5980819529
133	0.6915040739	0.5980819529
134	0.691490679	0.5980819529
135	0.6914767768	0.5980819529
136	0.6914641511	0.5980819529
137	0.6914526625	0.5980819529
138	0.6914377183	0.5980819529
139	0.6914220346	0.5980819529
140	0.6914078045	0.5980819529
141	0.6913928082	0.5980819529
142	0.6913775491	0.5980819529
143	0.6913659063	0.5980819529
144	0.6913540794	0.5980819529
145	0.6913423367	0.5980819529
146	0.6913291684	0.5980819529
147	0.6913180821	0.5980819529
148	0.6913073286	0.5980819529
149	0.6912977784	0.5980819529
150	0.6912852564	0.5980819529
151	0.6912737229	0.5980819529
152	0.6912623683	0.5977312391
153	0.6912489033	0.5977312391
154	0.6912392046	0.5977312391
155	0.6912285244	0.5980819529
156	0.6912149494	0.5980819529
157	0.6912022987	0.5980819529
158	0.6911898863	0.5980819529
159	0.6911788554	0.5977312391
160	0.6911644648	0.5977312391
161	0.6911537298	0.5977312391
162	0.6911396084	0.5977312391
163	0.6911272576	0.5977312391
164	0.6911141833	0.5977312391
165	0.6911028253	0.5977312391
166	0.6910921525	0.5977312391
167	0.6910782653	0.5977312391
168	0.6910669706	0.5977312391
169	0.691055188	0.5977312391
170	0.691042185	0.5977312391
171	0.6910313924	0.5980819529
172	0.6910212779	0.5980819529
173	0.6910083323	0.5980819529
174	0.6909984429	0.5980819529
175	0.6909853069	0.5980819529
176	0.6909734852	0.5980819529
177	0.6909597583	0.5980819529
178	0.690947759	0.5980819529
179	0.690936122	0.5980819529
180	0.6909247105	0.5980819529
181	0.6909119015	0.5980819529
182	0.6909013396	0.5980819529
183	0.6908878353	0.5980819529
184	0.6908761691	0.5980819529
185	0.6908625725	0.5980819529
186	0.6908528822	0.5980819529
187	0.6908395443	0.5980819529
188	0.6908265824	0.5980819529
189	0.6908132585	0.5980819529
190	0.6908028869	0.5980819529
191	0.6907884555	0.5980819529
192	0.6907765694	0.5980819529
193	0.6907644602	0.5980819529
194	0.6907510804	0.5980819529
195	0.6907375337	0.5980819529
196	0.6907254151	0.5980819529
197	0.6907122667	0.5980819529
198	0.690697571	0.5980819529
199	0.6906878617	0.5980819529
200	0.6906763373	0.5980819529
201	0.6906638408	0.5980819529
202	0.6906531727	0.5980819529
203	0.6906406783	0.5980819529
204	0.6906309185	0.5980819529
205	0.6906169092	0.5980819529
206	0.6906049655	0.5980819529
207	0.6905937462	0.5980819529
208	0.6905829212	0.5980819529
209	0.6905722542	0.5980819529
210	0.6905596456	0.5980819529
211	0.6905468771	0.5980819529
212	0.6905342302	0.5980819529
213	0.6905236393	0.5980819529
214	0.6905114467	0.5980819529
215	0.6904984459	0.5980819529
216	0.6904869899	0.5980819529
217	0.6904742732	0.5980819529
218	0.6904631133	0.5980819529
219	0.6904511439	0.5980819529
220	0.6904394312	0.5980819529
221	0.6904279428	0.5980819529
222	0.6904150613	0.5980819529
223	0.6904000641	0.5980819529
224	0.6903885836	0.5980819529
225	0.6903755717	0.5980819529
226	0.6903646535	0.5980819529
227	0.6903551253	0.5980819529
228	0.6903409603	0.5980819529
229	0.6903302876	0.5980819529
230	0.6903189459	0.5980819529
231	0.690307594	0.5980819529
232	0.6902946775	0.5980819529
233	0.6902814104	0.5980819529
234	0.6902692476	0.5980819529
235	0.6902570472	0.5980819529
236	0.6902459544	0.5980819529
237	0.6902315208	0.5980819529
238	0.6902185908	0.5980819529
239	0.6902075617	0.5980819529
240	0.6901943075	0.5980819529
241	0.6901820906	0.5980819529
242	0.6901684133	0.5980819529
243	0.6901547393	0.5980819529
244	0.6901418536	0.5980819529
245	0.6901275917	0.5980819529
246	0.69011512	0.5980819529
247	0.6901040984	0.5980819529
248	0.690090608	0.5980819529
249	0.6900772849	0.5980819529
250	0.6900614607	0.5980819529
251	0.6900498124	0.5980819529
252	0.6900390258	0.5980819529
253	0.6900251464	0.5980819529
254	0.6900139723	0.5980819529
255	0.690003898	0.5980819529
256	0.6899933982	0.5980819529
257	0.6899803939	0.5980819529
258	0.6899673273	0.5980819529
259	0.6899546496	0.5980819529
260	0.6899428262	0.5980819529
261	0.6899303695	0.5980819529
262	0.6899200235	0.5980819529
263	0.6899100695	0.5980819529
264	0.6899002834	0.5980819529
265	0.6898879761	0.5980819529
266	0.689876019	0.5980819529
267	0.6898638678	0.5980819529
268	0.6898513804	0.5980819529
269	0.6898398637	0.5980819529
270	0.6898267479	0.5980819529
271	0.6898172852	0.5980819529
272	0.6898075658	0.5980819529
273	0.6897958698	0.5980819529
274	0.6897837347	0.5980819529
275	0.689771631	0.5980819529
276	0.6897592273	0.5980819529
277	0.6897488027	0.5980819529
278	0.6897344801	0.5980819529
279	0.6897233749	0.5980819529
280	0.6897124832	0.5980819529
281	0.6897036345	0.5980819529
282	0.6896935368	0.5980819529
283	0.6896808066	0.5980819529
284	0.6896706153	0.5980819529
285	0.6896563558	0.5980819529
286	0.6896448799	0.5980819529
287	0.6896319251	0.5980819529
288	0.6896212134	0.5980819529
289	0.6896079702	0.5980819529
290	0.689594079	0.5980819529
291	0.6895834055	0.5980819529
292	0.6895721518	0.5980819529
293	0.6895608427	0.5980819529
294	0.6895513355	0.5980819529
295	0.6895400264	0.5980819529
296	0.6895303481	0.5980819529
297	0.6895193797	0.5980819529
298	0.6895073546	0.5980819529
299	0.6894921668	0.5980819529
300	0.6894793487	0.5980819529
301	0.6894691708	0.5980819529
302	0.6894551229	0.5980819529
303	0.6894428367	0.5980819529
304	0.6894317735	0.5980819529
305	0.6894191462	0.5980819529
306	0.6894065027	0.5980819529
307	0.689395701	0.5980819529
308	0.6893854966	0.5980819529
309	0.68937308	0.5980819529
310	0.6893592884	0.5980819529
311	0.6893489285	0.5980819529
312	0.6893381349	0.5980819529
313	0.6893263237	0.5980819529
314	0.6893160689	0.5980819529
315	0.6893036215	0.5980819529
316	0.6892880282	0.5980819529
317	0.6892745785	0.5980819529
318	0.6892627334	0.5980819529
319	0.6892510916	0.5980819529
320	0.6892397616	0.5980819529
321	0.689227119	0.5980819529
322	0.6892148953	0.5980819529
323	0.6892036362	0.5980819529
324	0.6891919327	0.5980819529
325	0.6891800879	0.5980819529
326	0.6891680021	0.5980819529
327	0.6891576967	0.5980819529
328	0.6891462731	0.5980819529
329	0.6891341395	0.5980819529
330	0.6891207468	0.5980819529
331	0.6891094234	0.5980819529
332	0.6890983885	0.5980819529
333	0.6890860764	0.5980819529
334	0.6890707933	0.5980819529
335	0.6890592658	0.5980819529
336	0.6890491463	0.5980819529
337	0.6890366489	0.5980819529
338	0.6890242809	0.5980819529
339	0.6890104689	0.5980819529
340	0.689000995	0.5980819529
341	0.688987601	0.5980819529
342	0.6889758002	0.5980819529
343	0.6889634896	0.5980819529
344	0.68895194	0.5980819529
345	0.6889404291	0.5980819529
346	0.6889288173	0.5980819529
347	0.6889173588	0.5980819529
348	0.6889057883	0.5980819529
349	0.6888934446	0.5980819529
350	0.6888809475	0.5980819529
351	0.6888702726	0.5980819529
352	0.6888589482	0.5980819529
353	0.6888492598	0.5980819529
354	0.6888391058	0.5980819529
355	0.6888273547	0.5980819529
356	0.6888169605	0.5980819529
357	0.6888032205	0.5980819529
358	0.6887895301	0.5980819529
359	0.6887786703	0.5980819529
360	0.6887678753	0.5980819529
361	0.6887586026	0.5980819529
362	0.6887465084	0.5980819529
363	0.6887332581	0.5980819529
364	0.6887215469	0.5980819529
365	0.688710937	0.5980819529
366	0.6887023615	0.5980819529
367	0.6886905421	0.5980819529
368	0.6886794424	0.5980819529
369	0.6886661825	0.5980819529
370	0.6886565248	0.5980819529
371	0.6886409316	0.5980819529
372	0.6886277895	0.5980819529
373	0.6886155434	0.5980819529
374	0.6886006014	0.5980819529
375	0.6885884564	0.5980819529
376	0.688577207	0.5980819529
377	0.6885657889	0.5980819529
378	0.6885547444	0.5980819529
379	0.6885436656	0.5980819529
380	0.6885309701	0.5980819529
381	0.6885178626	0.5980819529
382	0.688506426	0.5986038394
383	0.6884952699	0.5980819529
384	0.688484504	0.5980819529
385	0.6884726559	0.5980819529
386	0.6884596695	0.5980819529
387	0.6884471934	0.5980819529
388	0.6884338239	0.5980819529
389	0.6884207911	0.5980819529
390	0.6884085281	0.5980819529
391	0.6883980978	0.5980819529
392	0.6883843352	0.5980819529
393	0.6883706593	0.5980819529
394	0.6883590503	0.5980819529
395	0.688347809	0.5980819529
396	0.6883363696	0.5980819529
397	0.6883253336	0.5980819529
398	0.6883166682	0.5980819529
399	0.6883063488	0.5980819529
400	0.6882949257	0.5980819529
401	0.6882804759	0.5980819529
402	0.6882687645	0.5980819529
403	0.6882573051	0.5980819529
404	0.6882436124	0.5980819529
405	0.6882345305	0.5980819529
406	0.6882231056	0.5980819529
407	0.6882111445	0.5980819529
408	0.6882004663	0.5980819529
409	0.6881893719	0.5980819529
410	0.6881775875	0.5980819529
411	0.6881648227	0.5980819529
412	0.6881545266	0.5980819529
413	0.6881451995	0.5980819529
414	0.6881326631	0.5980819529
415	0.6881206045	0.5980819529
416	0.6881090964	0.5980819529
417	0.6880972287	0.5980819529
418	0.6880837177	0.5980819529
419	0.6880733551	0.5980819529
420	0.6880634773	0.5980819529
421	0.6880522524	0.5980819529
422	0.6880397581	0.5980819529
423	0.6880270541	0.5980819529
424	0.6880182556	0.5980819529
425	0.6880076365	0.5980819529
426	0.687994578	0.5980819529
427	0.6879826652	0.5980819529
428	0.6879734533	0.5980819529
429	0.6879622842	0.5980819529
430	0.6879498715	0.5980819529
431	0.6879383622	0.5980819529
432	0.6879269342	0.5980819529
433	0.6879183912	0.5980819529
434	0.6879067634	0.5980819529
435	0.6878941717	0.5980819529
436	0.6878826355	0.5980819529
437	0.6878719919	0.5980819529
438	0.687859981	0.5980819529
439	0.687847778	0.5980819529
440	0.6878364851	0.5980819529
441	0.6878255152	0.5980819529
442	0.6878120153	0.5980819529
443	0.6877982067	0.5980819529
444	0.6877852249	0.5980819529
445	0.6877706139	0.5980819529
446	0.6877602334	0.5980819529
447	0.6877481199	0.5980819529
448	0.6877342116	0.5980819529
449	0.6877197717	0.5980819529
450	0.6877083951	0.5980819529
451	0.6876973701	0.5980819529
452	0.687687321	0.5980819529
453	0.6876768284	0.5980819529
454	0.6876649542	0.5980819529
455	0.6876524787	0.5980819529
456	0.687640569	0.5980819529
457	0.6876292764	0.5980819529
458	0.6876183607	0.5980819529
459	0.687606613	0.5980819529
460	0.6875926513	0.5980819529
461	0.6875822649	0.5980819529
462	0.6875689563	0.5980819529
463	0.6875582505	0.5980819529
464	0.6875446977	0.5980819529
465	0.6875338668	0.5980819529
466	0.6875209357	0.5980819529
467	0.6875113593	0.5980819529
468	0.6874993767	0.5980819529
469	0.6874898688	0.5980819529
470	0.687478122	0.5980819529
471	0.6874688596	0.5980819529
472	0.6874535014	0.5980819529
473	0.6874434785	0.5980819529
474	0.6874308513	0.5980819529
475	0.6874194344	0.5980819529
476	0.6874107523	0.5980819529
477	0.6874001427	0.5980819529
478	0.6873890929	0.5980819529
479	0.6873777769	0.5980819529
480	0.6873656077	0.5980819529
481	0.6873540479	0.5980819529
482	0.6873432695	0.5980819529
483	0.687330477	0.5980819529
484	0.6873192638	0.5980819529
485	0.6873081156	0.5980819529
486	0.6872970853	0.5980819529
487	0.6872837449	0.5980819529
488	0.6872728277	0.5980819529
489	0.6872633357	0.5980819529
490	0.6872546779	0.5980819529
491	0.6872453822	0.5980819529
492	0.6872337808	0.5980819529
493	0.6872222145	0.5980819529
494	0.6872128809	0.5980819529
495	0.6872033631	0.5980819529
496	0.6871921224	0.5980819529
497	0.6871804938	0.5980819529
498	0.6871692373	0.5980819529
499	0.6871577352	0.5980819529
500	0.6871465257	0.5980819529
501	0.6871327207	0.5980819529
502	0.6871198943	0.5980819529
503	0.6871087578	0.5980819529
504	0.6870978977	0.5980819529
505	0.6870864858	0.5980819529
506	0.6870759189	0.5980819529
507	0.6870626667	0.5980819529
508	0.6870521107	0.5980819529
509	0.6870411	0.5980819529
510	0.6870286281	0.5980819529
511	0.6870166543	0.5980819529
512	0.6870034534	0.5980819529
513	0.6869939549	0.5980819529
514	0.6869823803	0.5980819529
515	0.6869705284	0.5980819529
516	0.6869578686	0.5980819529
517	0.6869466841	0.5980819529
518	0.6869334934	0.5980819529
519	0.6869224703	0.5980819529
520	0.6869122233	0.5980819529
521	0.6869012695	0.5980819529
522	0.6868892066	0.5980819529
523	0.6868752306	0.5980819529
524	0.6868607932	0.5980819529
525	0.6868480458	0.5980819529
526	0.6868343109	0.5980819529
527	0.6868242935	0.5980819529
528	0.6868115709	0.5980819529
529	0.6867986816	0.5980819529
530	0.6867860579	0.5980819529
531	0.6867744389	0.5980819529
532	0.6867657467	0.5980819529
533	0.6867561816	0.5980819529
534	0.68674546	0.5980819529
535	0.686733972	0.5980819529
536	0.6867231449	0.5980819529
537	0.6867124063	0.5980819529
538	0.6867024225	0.5980819529
539	0.6866892986	0.5980819529
540	0.6866780548	0.5980819529
541	0.6866650856	0.5980819529
542	0.6866507884	0.5980819529
543	0.6866414921	0.5980819529
544	0.6866286855	0.5980819529
545	0.6866161411	0.5980819529
546	0.6866033348	0.5980819529
547	0.6865924905	0.5980819529
548	0.6865820933	0.5980819529
549	0.6865716179	0.5980819529
550	0.6865591539	0.5980819529
551	0.6865481575	0.5980819529
552	0.6865349765	0.5980819529
553	0.6865230806	0.5980819529
554	0.6865126131	0.5980819529
555	0.6865021934	0.5980819529
556	0.6864901414	0.5980819529
557	0.6864782303	0.5980819529
558	0.6864676772	0.5980819529
559	0.6864578223	0.5980819529
560	0.6864457201	0.5980819529
561	0.6864334	0.5980819529
562	0.6864233995	0.5980819529
563	0.6864105009	0.5980819529
564	0.6863974172	0.5980819529
565	0.6863836212	0.5980819529
566	0.6863721858	0.5980819529
567	0.6863600625	0.5980819529
568	0.6863476839	0.5980819529
569	0.6863347414	0.5980819529
570	0.6863231866	0.5980819529
571	0.6863115425	0.5980819529
572	0.686303516	0.5980819529
573	0.6862910516	0.5980819529
574	0.6862783832	0.5980819529
575	0.6862638346	0.5980819529
576	0.6862493921	0.5980819529
577	0.6862366535	0.5980819529
578	0.6862233885	0.5980819529
579	0.686212132	0.5980819529
580	0.686201434	0.5980819529
581	0.6861885526	0.5980819529
582	0.6861761271	0.5980819529
583	0.6861629869	0.5980819529
584	0.686152443	0.5980819529
585	0.6861434837	0.5980819529
586	0.6861321769	0.5980819529
587	0.6861224315	0.5980819529
588	0.6861128826	0.5980819529
589	0.6861012992	0.5980819529
590	0.6860900982	0.5980819529
591	0.6860817381	0.5980819529
592	0.6860712852	0.5980819529
593	0.6860609065	0.5980819529
594	0.6860482111	0.5980819529
595	0.6860350066	0.5980819529
596	0.6860220997	0.5980819529
597	0.6860101305	0.5980819529
598	0.6859981281	0.5980819529
599	0.6859873694	0.5980819529
600	0.6859759009	0.5980819529
601	0.6859633048	0.5980819529
602	0.6859502652	0.5980819529
603	0.685940073	0.5980819529
604	0.6859275749	0.5980819529
605	0.6859138958	0.5980819529
606	0.6859013676	0.5980819529
607	0.6858922352	0.5980819529
608	0.6858781791	0.5980819529
609	0.6858665424	0.5980819529
610	0.6858511875	0.5980819529
611	0.6858400602	0.5980819529
612	0.685830162	0.5980819529
613	0.6858175404	0.5980819529
614	0.6858072355	0.5980819529
615	0.6857956004	0.5980819529
616	0.6857849246	0.5980819529
617	0.6857737185	0.5980819529
618	0.6857594676	0.5980819529
619	0.6857474422	0.5980819529
620	0.6857384781	0.5980819529
621	0.6857277636	0.5980819529
622	0.6857175019	0.5980819529
623	0.6857083297	0.5980819529
624	0.6856945113	0.5980819529
625	0.6856809333	0.5980819529
626	0.6856701476	0.5980819529
627	0.6856592289	0.5980819529
628	0.6856462916	0.5980819529
629	0.685636069	0.5980819529
630	0.6856256349	0.5980819529
631	0.6856157636	0.5980819529
632	0.6856039047	0.5980819529
633	0.6855929291	0.5980819529
634	0.6855837779	0.5980819529
635	0.6855699862	0.5980819529
636	0.6855576393	0.5980819529
637	0.6855439298	0.5980819529
638	0.6855335252	0.5980819529
639	0.6855246621	0.5980819529
640	0.6855126123	0.5980819529
641	0.6854987817	0.5980819529
642	0.6854889179	0.5980819529
643	0.6854793743	0.5980819529
644	0.6854694863	0.5980819529
645	0.6854611663	0.5980819529
646	0.6854502831	0.5980819529
647	0.685439075	0.5980819529
648	0.685427248	0.5980819529
649	0.685416133	0.5980819529
650	0.6854052354	0.5980819529
651	0.685394847	0.5980819529
652	0.6853818001	0.5980819529
653	0.6853719914	0.5980819529
654	0.6853619929	0.5980819529
655	0.6853511238	0.5980819529
656	0.6853387322	0.5980819529
657	0.6853284121	0.5980819529
658	0.68531585	0.5980819529
659	0.6853048908	0.5980819529
660	0.685294904	0.5980819529
661	0.6852821554	0.5980819529
662	0.6852701781	0.5980819529
663	0.6852590528	0.5980819529
664	0.6852476151	0.5980819529
665	0.6852373077	0.5980819529
666	0.6852272686	0.5980819529
667	0.6852159231	0.5980819529
668	0.6852043896	0.5980819529
669	0.6851910647	0.5980819529
670	0.68517842	0.5980819529
671	0.6851694126	0.5980819529
672	0.6851576406	0.5980819529
673	0.6851458567	0.5980819529
674	0.6851336233	0.5980819529
675	0.6851228678	0.5980819529
676	0.6851099954	0.5980819529
677	0.6851000784	0.5980819529
678	0.6850898649	0.5980819529
679	0.6850762278	0.5980819529
680	0.685064031	0.5980819529
681	0.6850517941	0.5980819529
682	0.6850394394	0.5980819529
683	0.6850299062	0.5980819529
684	0.6850157718	0.5980819529
685	0.685004757	0.5980819529
686	0.68499074	0.5980819529
687	0.6849803904	0.5980819529
688	0.6849681997	0.5980819529
689	0.6849556347	0.5980819529
690	0.684944852	0.5980819529
691	0.6849327077	0.5980819529
692	0.6849205616	0.5980819529
693	0.6849076123	0.5980819529
694	0.6848962722	0.5980819529
695	0.6848848326	0.5980819529
696	0.6848736818	0.5980819529
697	0.6848651242	0.5980819529
698	0.6848533916	0.5980819529
699	0.6848439561	0.5980819529
700	0.6848322205	0.5980819529
701	0.6848224672	0.5980819529
702	0.6848126536	0.5980819529
703	0.6848031481	0.5980819529
704	0.6847910218	0.5980819529
705	0.6847786256	0.5980819529
706	0.6847677494	0.5980819529
707	0.6847559586	0.5980819529
708	0.6847456134	0.5980819529
709	0.6847346749	0.5980819529
710	0.6847247268	0.5980819529
711	0.6847114895	0.5980819529
712	0.6847014935	0.5980819529
713	0.6846905619	0.5980819529
714	0.6846797054	0.5980819529
715	0.6846695783	0.5980819529
716	0.6846584793	0.5980819529
717	0.6846463157	0.5980819529
718	0.6846376005	0.5980819529
719	0.6846276016	0.5980819529
720	0.6846142434	0.5980819529
721	0.6846022213	0.5980819529
722	0.6845898467	0.5980819529
723	0.6845780782	0.5980819529
724	0.6845666271	0.5980819529
725	0.6845573074	0.5980819529
726	0.6845460763	0.5980819529
727	0.6845320077	0.5980819529
728	0.6845208909	0.5980819529
729	0.6845077936	0.5980819529
730	0.6844952824	0.5980819529
731	0.6844848005	0.5980819529
732	0.6844751037	0.5980819529
733	0.68446462	0.5980819529
734	0.6844538419	0.5980819529
735	0.6844434151	0.5980819529
736	0.6844300364	0.5980819529
737	0.6844193344	0.5980819529
738	0.6844079262	0.5980819529
739	0.6843960763	0.5980819529
740	0.6843850353	0.5980819529
741	0.6843754242	0.5980819529
742	0.6843619299	0.5980819529
743	0.6843506955	0.5980819529
744	0.6843405028	0.5980819529
745	0.6843283195	0.5980819529
746	0.6843176424	0.5980819529
747	0.6843061906	0.5980819529
748	0.6842963368	0.5980819529
749	0.6842839249	0.5980819529
750	0.6842720916	0.5980819529
751	0.6842610515	0.5980819529
752	0.6842504281	0.5980819529
753	0.6842407092	0.5980819529
754	0.6842301286	0.5980819529
755	0.6842186607	0.5980819529
756	0.6842092537	0.5980819529
757	0.6841956173	0.5980819529
758	0.6841840254	0.5980819529
759	0.6841717147	0.5980819529
760	0.6841591921	0.5980819529
761	0.6841492331	0.5980819529
762	0.6841402672	0.5980819529
763	0.6841303888	0.5980819529
764	0.6841174397	0.5980819529
765	0.6841049571	0.5980819529
766	0.6840923044	0.5980819529
767	0.684081982	0.5980819529
768	0.6840690963	0.5980819529
769	0.6840587512	0.5980819529
770	0.684046712	0.5980819529
771	0.6840348722	0.5980819529
772	0.6840226838	0.5980819529
773	0.6840120966	0.5980819529
774	0.6840004	0.5980819529
775	0.6839882602	0.5980819529
776	0.6839769377	0.5980819529
777	0.683964238	0.5980819529
778	0.6839563136	0.5980819529
779	0.6839466115	0.5980819529
780	0.6839342666	0.5980819529
781	0.6839238949	0.5980819529
782	0.6839147076	0.5980819529
783	0.6839042967	0.5980819529
784	0.6838920178	0.5980819529
785	0.683877737	0.5980819529
786	0.683866885	0.5980819529
787	0.6838566493	0.5980819529
788	0.6838452037	0.5980819529
789	0.6838315292	0.5980819529
790	0.6838200734	0.5980819529
791	0.6838093009	0.5980819529
792	0.6837983592	0.5980819529
793	0.6837876706	0.5980819529
794	0.683776927	0.5980819529
795	0.6837657778	0.5980819529
796	0.6837540565	0.5980819529
797	0.6837439085	0.5980819529
798	0.6837334355	0.5980819529
799	0.6837198414	0.5980819529
800	0.6837105017	0.5980819529
801	0.6836997202	0.5980819529
802	0.6836907133	0.5980819529
803	0.6836787249	0.5980819529
804	0.6836671629	0.5980819529
805	0.6836543197	0.5980819529
806	0.6836440404	0.5980819529
807	0.6836330637	0.5980819529
808	0.6836227099	0.5980819529
809	0.6836122424	0.5980819529
810	0.6835996164	0.5980819529
811	0.683590922	0.5980819529
812	0.683580264	0.5980819529
813	0.6835677913	0.5980819529
814	0.6835574226	0.5980819529
815	0.6835459574	0.5980819529
816	0.6835359063	0.5980819529
817	0.6835259507	0.5980819529
818	0.6835144891	0.5980819529
819	0.6835041138	0.5980819529
820	0.6834952707	0.5980819529
821	0.6834852264	0.5980819529
822	0.6834753687	0.5980819529
823	0.683466367	0.5980819529
824	0.6834563362	0.5980819529
825	0.6834448836	0.5980819529
826	0.6834315506	0.5980819529
827	0.6834186015	0.5980819529
828	0.6834075889	0.5980819529
829	0.6833916591	0.5980819529
830	0.6833791768	0.5980819529
831	0.6833669483	0.5980819529
832	0.6833570497	0.5980819529
833	0.6833450983	0.5980819529
834	0.6833336222	0.5980819529
835	0.6833215971	0.5980819529
836	0.6833083498	0.5980819529
837	0.6832979656	0.5980819529
838	0.6832853571	0.5980819529
839	0.6832735277	0.5980819529
840	0.6832633543	0.5980819529
841	0.6832495012	0.5980819529
842	0.68323975	0.5980819529
843	0.6832303154	0.5980819529
844	0.6832181866	0.5980819529
845	0.6832070145	0.5980819529
846	0.6831953699	0.5980819529
847	0.6831841889	0.5980819529
848	0.6831718825	0.5980819529
849	0.683161755	0.5980819529
850	0.6831500447	0.5980819529
851	0.6831385353	0.5980819529
852	0.6831296683	0.5980819529
853	0.6831198794	0.5980819529
854	0.6831090464	0.5980819529
855	0.6830986246	0.5980819529
856	0.6830855473	0.5980819529
857	0.6830734623	0.5980819529
858	0.6830622395	0.5980819529
859	0.6830508837	0.5980819529
860	0.6830413091	0.5980819529
861	0.6830290782	0.5980819529
862	0.6830187224	0.5980819529
863	0.6830087957	0.5980819529
864	0.6829961723	0.5980819529
865	0.6829883719	0.5980819529
866	0.6829757427	0.5980819529
867	0.6829652293	0.5980819529
868	0.6829548432	0.5980819529
869	0.6829426558	0.5980819529
870	0.6829297293	0.5980819529
871	0.6829215687	0.5980819529
872	0.6829103219	0.5980819529
873	0.6828989293	0.5980819529
874	0.6828880547	0.5980819529
875	0.6828783813	0.5980819529
876	0.6828691648	0.5980819529
877	0.6828590835	0.5980819529
