iter	Passed	Remaining
347	7571	25065
348	7584	25013
349	7602	24979
350	7619	24943
351	7641	24922
352	7657	24882
353	7673	24840
354	7701	24841
355	7711	24781
356	7733	24760
357	7768	24779
358	7861	24985
359	7909	25046
360	7930	25020
361	7942	24969
362	7987	25018
363	8007	24989
364	8024	24954
365	8048	24938
366	8063	24894
367	8105	24931
368	8129	24917
369	8151	24895
370	8169	24861
371	8180	24805
372	8212	24814
373	8222	24756
374	8235	24706
375	8288	24776
376	8296	24714
377	8333	24734
378	8367	24748
379	8398	24752
380	8448	24812
381	8483	24828
382	8514	24830
383	8540	24820
384	8550	24764
385	8559	24701
386	8577	24668
387	8606	24666
388	8636	24667
389	8647	24612
390	8688	24642
391	8716	24636
392	8735	24607
393	8759	24589
394	8772	24541
395	8791	24510
396	8824	24517
397	8841	24480
398	8873	24485
399	8974	24679
400	9008	24690
401	9025	24651
402	9042	24613
403	9055	24565
404	9074	24534
405	9081	24471
406	9092	24417
407	9115	24396
408	9148	24402
409	9184	24416
410	9202	24382
411	9236	24391
412	9251	24350
413	9287	24362
414	9303	24322
415	9333	24322
416	9352	24289
417	9372	24261
418	9381	24204
419	9392	24151
420	9408	24112
421	9426	24079
422	9454	24072
423	9483	24065
424	9497	24022
425	9539	24051
426	9554	24008
427	9564	23957
428	9573	23900
429	9589	23862
430	9614	23846
431	9632	23812
432	9641	23758
433	9650	23703
434	9660	23650
435	9669	23596
436	9679	23546
437	9689	23494
438	9697	23438
439	9706	23384
440	9716	23333
441	9724	23276
442	9733	23223
443	9742	23170
444	9752	23120
445	9760	23067
446	9774	23025
447	9807	23028
448	9819	22984
449	9826	22929
450	9836	22878
451	9844	22824
452	9858	22785
453	9868	22737
454	9876	22682
455	9893	22651
456	9901	22598
457	9913	22553
458	9924	22507
459	9932	22456
460	9939	22401
461	9946	22347
462	9955	22297
463	9972	22266
464	9982	22218
465	10074	22354
466	10195	22551
467	10206	22506
468	10223	22475
469	10239	22439
470	10270	22437
471	10284	22399
472	10300	22365
473	10326	22352
474	10344	22321
475	10363	22293
476	10382	22267
477	10394	22224
478	10420	22211
479	10447	22200
480	10463	22166
481	10474	22122
482	10483	22074
483	10494	22028
484	10506	21987
485	10520	21949
486	10529	21902
487	10539	21855
488	10549	21811
489	10557	21761
490	10566	21714
491	10582	21681
492	10595	21643
493	10607	21602
494	10619	21560
495	10627	21511
496	10633	21460
497	10648	21426
498	10666	21397
499	10674	21348
500	10683	21302
501	10690	21252
502	10703	21215
503	10713	21171
504	10724	21129
505	10732	21082
506	10753	21061
507	10771	21033
508	10779	20987
509	10807	20979
510	10835	20970
511	10860	20956
512	10872	20918
513	10881	20874
514	10889	20827
515	10919	20823
516	10929	20780
517	10940	20739
518	11003	20798
519	11017	20762
520	11034	20735
521	11069	20739
522	11099	20734
523	11123	20719
524	11144	20696
525	11161	20667
526	11217	20710
527	11303	20808
528	11323	20784
529	11345	20765
530	11361	20733
531	11388	20721
532	11398	20680
533	11422	20663
534	11432	20621
535	11454	20600
536	11477	20581
537	11487	20540
538	11498	20501
539	11514	20469
540	11522	20425
541	11535	20389
542	11600	20445
543	11626	20432
544	11647	20409
545	11662	20376
546	11671	20334
547	11696	20318
548	11720	20303
549	11738	20276
550	11751	20240
551	11781	20233
552	11790	20190
553	11807	20162
554	11849	20175
555	11895	20197
556	11923	20186
557	11957	20186
558	11974	20156
559	11992	20129
560	12007	20098
561	12035	20087
562	12063	20077
563	12072	20034
564	12114	20048
565	12129	20016
566	12164	20016
567	12172	19973
568	12196	19955
569	12211	19923
570	12233	19903
571	12265	19898
572	12278	19863
573	12354	19930
574	12422	19984
575	12430	19941
576	12472	19952
577	12498	19937
578	12519	19913
579	12538	19889
580	12573	19888
581	12595	19867
582	12624	19857
583	12649	19840
584	12664	19808
585	12699	19808
586	12727	19796
587	12743	19765
588	12783	19772
589	12806	19751
590	12833	19738
591	12863	19730
592	12886	19710
593	12909	19689
594	12956	19706
595	12979	19687
596	12997	19659
597	13008	19621
598	13017	19580
599	13061	19592
600	13081	19568
601	13106	19550
602	13122	19520
603	13134	19484
604	13148	19451
605	13170	19429
606	13192	19408
607	13223	19400
608	13251	19388
609	13274	19368
610	13302	19355
611	13328	19339
612	13345	19310
613	13382	19311
614	13449	19354
615	13534	19423
616	13558	19403
617	13590	19396
618	13599	19355
619	13627	19342
620	13650	19321
621	13661	19284
622	13679	19256
623	13690	19219
624	13706	19189
625	13731	19171
626	13751	19147
627	13770	19120
628	13801	19111
629	13835	19106
630	13849	19072
631	13874	19055
632	13890	19025
633	13903	18990
634	13920	18963
635	13950	18951
636	13978	18938
637	13993	18906
638	14018	18888
639	14044	18872
640	14057	18837
641	14077	18814
642	14091	18780
643	14108	18753
644	14131	18731
645	14155	18713
646	14176	18690
647	14191	18658
648	14224	18652
649	14246	18630
650	14267	18606
651	14279	18571
652	14297	18544
653	14314	18516
654	14329	18486
655	14345	18456
656	14366	18433
657	14389	18413
658	14412	18392
659	14421	18354
660	14435	18323
661	14450	18292
662	14457	18251
663	14464	18211
664	14479	18181
665	14489	18143
666	14499	18107
667	14621	18211
668	14642	18188
669	14655	18155
670	14670	18124
671	14696	18108
672	14729	18099
673	14793	18129
674	14831	18127
675	14859	18112
676	14875	18082
677	14903	18069
678	14923	18044
679	14938	18013
680	14962	17994
681	14987	17976
682	15013	17959
683	15033	17934
684	15080	17942
685	15103	17921
686	15113	17885
687	15181	17917
688	15195	17886
689	15213	17859
690	15223	17823
691	15242	17797
692	15256	17766
693	15273	17738
694	15296	17717
695	15345	17726
696	15375	17714
697	15385	17678
698	15398	17645
699	15408	17609
700	15467	17630
701	15490	17608
702	15509	17583
703	15538	17568
704	15564	17551
705	15590	17533
706	15619	17519
707	15718	17583
708	15828	17658
709	15869	17657
710	15892	17635
711	15905	17603
712	15924	17577
713	15935	17542
714	15944	17505
715	15954	17469
716	15963	17433
717	15971	17394
718	15983	17361
719	15996	17329
720	16009	17297
721	16025	17268
722	16048	17246
723	16056	17210
724	16069	17177
725	16082	17145
726	16090	17108
727	16103	17077
728	16112	17041
729	16120	17003
730	16129	16968
731	16139	16933
732	16148	16898
733	16157	16862
734	16171	16831
735	16180	16796
736	16187	16758
737	16196	16723
738	16205	16687
739	16213	16651
740	16221	16615
741	16234	16584
742	16245	16551
743	16252	16515
744	16271	16489
745	16281	16456
746	16290	16420
747	16298	16385
748	16378	16422
749	16399	16399
750	16418	16375
751	16435	16348
752	16458	16327
753	16473	16298
754	16491	16272
755	16524	16262
756	16541	16235
757	16552	16202
758	16611	16217
759	16619	16182
760	16650	16169
761	16683	16157
762	16694	16125
763	16705	16093
764	16713	16057
765	16720	16022
766	16732	15990
767	16741	15956
768	16750	15923
769	16761	15890
770	16781	15867
771	16796	15839
772	16806	15806
773	16819	15776
774	16924	15832
775	16972	15834
776	16997	15815
777	17006	15782
778	17050	15780
779	17066	15753
780	17097	15740
781	17138	15735
782	17157	15711
783	17174	15684
784	17190	15657
785	17215	15638
786	17259	15636
787	17278	15611
788	17288	15579
789	17326	15571
790	17342	15544
791	17354	15513
792	17390	15504
793	17401	15472
794	17417	15445
795	17461	15443
796	17501	15436
797	17509	15403
798	17540	15388
799	17557	15363
800	17575	15337
801	17602	15320
802	17626	15299
803	17650	15279
804	17682	15265
805	17709	15248
806	17725	15221
807	17735	15189
808	17742	15154
809	17759	15128
810	17768	15095
811	17777	15062
812	17808	15048
813	17829	15025
814	17841	14995
815	17852	14964
816	17864	14934
817	17878	14906
818	17902	14886
819	17929	14868
820	17947	14842
821	17964	14817
822	18081	14873
823	18133	14876
824	18151	14851
825	18170	14827
826	18200	14811
827	18220	14787
828	18237	14761
829	18250	14732
830	18324	14752
831	18340	14725
832	18353	14695
833	18362	14663
834	18387	14644
835	18418	14628
836	18430	14599
837	18445	14571
838	18459	14543
839	18474	14515
840	18487	14486
841	18509	14464
842	18522	14435
843	18535	14406
844	18566	14392
845	18584	14366
846	18601	14340
847	18642	14333
848	18669	14315
849	18680	14285
850	18721	14277
851	18752	14262
852	18768	14235
853	18793	14215
854	18816	14194
855	18833	14168
856	18853	14145
857	18877	14125
858	18901	14104
859	18925	14084
860	18940	14056
861	18953	14028
862	18975	14006
863	18999	13986
864	19011	13956
865	19024	13928
866	19071	13923
867	19098	13906
868	19195	13938
869	19272	13955
870	19316	13949
871	19336	13926
872	19359	13904
873	19384	13883
874	19400	13857
875	19422	13835
876	19433	13805
877	19464	13788
878	19488	13768
879	19510	13746
880	19529	13721
881	19558	13704
882	19570	13674
883	19585	13648
884	19612	13628
885	19623	13599
886	19643	13575
887	19661	13550
888	19687	13530
889	19708	13507
890	19719	13478
891	19757	13466
892	19768	13437
893	19783	13410
894	19801	13385
895	19820	13361
896	19829	13329
897	19842	13302
898	19856	13274
899	19863	13242
900	19874	13212
901	19884	13182
902	19901	13157
903	19910	13127
904	19920	13097
905	19928	13065
906	19936	13034
907	19945	13004
908	19956	12974
909	19968	12946
910	19979	12917
911	20024	12910
912	20038	12883
913	20052	12856
914	20063	12827
915	20095	12812
916	20124	12794
917	20155	12778
918	20177	12756
919	20192	12729
920	20205	12702
921	20225	12679
922	20278	12677
923	20484	12769
924	20497	12741
925	20535	12729
926	20569	12714
927	20596	12695
928	20608	12666
929	20630	12644
930	20648	12619
931	20666	12595
932	20699	12579
933	20729	12562
934	20744	12535
935	20763	12511
936	20778	12484
937	20801	12462
938	20835	12447
939	20867	12431
940	20891	12410
941	20911	12386
942	20930	12362
943	20951	12339
944	20979	12321
945	21004	12300
946	21030	12280
947	21063	12264
948	21088	12244
949	21097	12214
950	21104	12183
951	21156	12178
952	21181	12157
953	21202	12134
954	21222	12111
955	21245	12089
956	21278	12073
957	21305	12053
958	21318	12026
959	21348	12008
960	21376	11989
961	21400	11968
962	21418	11943
963	21429	11915
964	21456	11895
965	21468	11867
966	21548	11877
967	21571	11855
968	21650	11864
969	21669	11840
970	21693	11818
971	21718	11797
972	21733	11771
973	21772	11757
974	21784	11730
975	21802	11705
976	21845	11694
977	21855	11665
978	21886	11647
979	21912	11626
980	21938	11606
981	21976	11592
982	21999	11570
983	22013	11543
984	22047	11527
985	22056	11498
986	22089	11481
987	22112	11459
988	22129	11433
989	22182	11427
990	22207	11406
991	22220	11378
992	22253	11362
993	22293	11348
994	22312	11324
995	22339	11304
996	22405	11303
997	22420	11277
998	22453	11260
999	22472	11236
1000	22486	11209
1001	22509	11187
1002	22535	11166
1003	22558	11144
1004	22571	11117
1005	22593	11094
1006	22635	11081
1007	22676	11068
1008	22792	11091
1009	22814	11068
1010	22843	11049
1011	22875	11031
1012	22889	11003
1013	22899	10975
1014	22916	10950
1015	22939	10928
1016	22952	10900
1017	22966	10874
1018	22996	10855
1019	23008	10827
1020	23043	10810
1021	23065	10787
1022	23086	10764
1023	23131	10752
1024	23152	10729
1025	23187	10712
1026	23218	10693
1027	23234	10667
1028	23265	10649
1029	23287	10626
1030	23312	10604
1031	23325	10577
1032	23356	10559
1033	23384	10538
1034	23400	10513
1035	23421	10490
1036	23441	10466
1037	23456	10440
1038	23474	10415
1039	23487	10388
1040	23504	10363
1041	23537	10345
1042	23573	10328
1043	23633	10322
1044	23652	10298
1045	23685	10280
1046	23698	10253
1047	23707	10224
1048	23742	10207
1049	23759	10182
1050	23790	10163
1051	23907	10180
1052	23957	10170
1053	23981	10147
1054	24001	10123
1055	24042	10108
1056	24069	10087
1057	24082	10061
1058	24118	10043
1059	24141	10020
1060	24174	10002
1061	24213	9986
1062	24230	9961
1063	24247	9936
1064	24259	9908
1065	24274	9883
1066	24308	9864
1067	24326	9839
1068	24345	9815
1069	24375	9795
1070	24394	9771
1071	24426	9752
1072	24456	9732
1073	24467	9704
1074	24491	9682
1075	24508	9657
1076	24519	9630
1077	24535	9604
1078	24563	9584
1079	24589	9562
1080	24618	9542
1081	24632	9515
1082	24646	9489
1083	24667	9466
1084	24693	9445
1085	24716	9422
1086	24739	9399
1087	24755	9374
1088	24765	9346
1089	24773	9318
1090	24789	9293
1091	24804	9267
1092	24827	9245
1093	24844	9220
1094	24856	9193
1095	24875	9169
1096	24886	9142
1097	24896	9115
1098	24911	9089
1099	24921	9062
1100	24933	9035
1101	24970	9018
1102	25170	9059
1103	25180	9032
1104	25190	9004
1105	25209	8980
1106	25220	8953
1107	25231	8926
1108	25240	8898
1109	25249	8871
1110	25257	8843
1111	25265	8815
1112	25278	8789
1113	25295	8764
1114	25303	8736
1115	25312	8709
1116	25324	8683
1117	25342	8658
1118	25397	8647
1119	25418	8624
1120	25432	8598
1121	25439	8570
1122	25464	8548
1123	25486	8525
1124	25505	8501
1125	25519	8476
1126	25544	8454
1127	25572	8433
1128	25589	8408
1129	25611	8385
1130	25628	8361
1131	25655	8340
1132	25671	8315
1133	25692	8292
1134	25707	8267
1135	25728	8244
1136	25743	8218
1137	25764	8195
1138	25775	8169
1139	25790	8144
1140	25804	8119
1141	25814	8092
1142	25831	8068
1143	25854	8045
1144	25865	8019
1145	25874	7992
1146	25885	7966
1147	25895	7939
1148	25911	7915
1149	25935	7893
1150	25943	7866
1151	25950	7839
1152	25959	7812
1153	25967	7785
1154	25993	7764
1155	26005	7738
1156	26014	7712
1157	26048	7693
1158	26070	7670
1159	26080	7644
1160	26104	7622
1161	26124	7598
1162	26142	7575
1163	26156	7550
1164	26219	7539
1165	26324	7540
1166	26333	7514
1167	26351	7490
1168	26384	7470
1169	26410	7449
1170	26430	7425
1171	26463	7406
1172	26496	7386
1173	26536	7368
1174	26551	7344
1175	26580	7323
1176	26596	7298
1177	26618	7276
1178	26653	7256
1179	26675	7233
1180	26707	7214
1181	26734	7192
1182	26750	7168
1183	26766	7143
1184	26781	7119
1185	26807	7097
1186	26827	7074
1187	26856	7053
1188	26874	7029
1189	26891	7005
1190	26903	6979
1191	26931	6958
1192	26953	6936
1193	26967	6911
1194	26984	6887
1195	26997	6862
1196	27017	6839
1197	27031	6814
1198	27042	6788
1199	27055	6763
1200	27087	6743
1201	27103	6719
1202	27127	6697
1203	27143	6673
1204	27168	6651
1205	27179	6625
1206	27231	6610
1207	27249	6586
1208	27278	6565
1209	27289	6540
1210	27301	6515
1211	27375	6504
1212	27397	6482
1213	27421	6460
1214	27492	6448
1215	27502	6423
1216	27514	6398
1217	27521	6372
1218	27544	6349
1219	27568	6327
1220	27595	6305
1221	27613	6281
1222	27624	6256
1223	27665	6238
1224	27689	6215
1225	27705	6191
1226	27716	6166
1227	27746	6145
1228	27772	6123
1229	27793	6100
1230	27816	6078
1231	27836	6055
1232	27854	6031
1233	27865	6006
1234	27880	5982
1235	27891	5957
1236	27910	5934
1237	27921	5909
1238	27931	5883
1239	27943	5859
1240	27975	5838
1241	27987	5813
1242	28028	5795
1243	28041	5770
1244	28061	5747
1245	28095	5727
1246	28112	5703
1247	28144	5682
1248	28177	5662
1249	28200	5640
1250	28213	5615
1251	28266	5599
1252	28290	5576
1253	28308	5553
1254	28341	5532
1255	28349	5507
1256	28378	5485
1257	28392	5461
1258	28409	5438
1259	28435	5416
1260	28467	5395
1261	28539	5382
1262	28626	5371
1263	28636	5346
1264	28659	5324
1265	28695	5303
1266	28704	5278
1267	28714	5253
1268	28752	5233
1269	28786	5213
1270	28808	5190
1271	28825	5166
1272	28836	5142
1273	28846	5117
1274	28852	5091
1275	28859	5066
1276	28866	5040
1277	28880	5016
1278	28891	4992
1279	28899	4967
1280	28906	4941
1281	28915	4916
1282	28923	4892
1283	28937	4868
1284	28947	4843
1285	28956	4818
1286	28985	4797
1287	29016	4776
1288	29026	4751
1289	29060	4730
1290	29072	4706
1291	29102	4685
1292	29114	4661
1293	29148	4640
1294	29183	4619
1295	29203	4596
1296	29239	4576
1297	29251	4552
1298	29264	4528
1299	29275	4503
1300	29298	4481
1301	29331	4460
1302	29367	4440
1303	29381	4416
1304	29404	4393
1305	29421	4370
1306	29464	4350
1307	29480	4327
1308	29492	4303
1309	29513	4280
1310	29527	4256
1311	29542	4233
1312	29560	4210
1313	29569	4185
1314	29600	4164
1315	29800	4166
1316	29854	4148
1317	29874	4125
1318	29899	4103
1319	29921	4080
1320	29937	4056
1321	29977	4036
1322	29999	4013
1323	30017	3990
1324	30053	3969
1325	30069	3945
1326	30088	3922
1327	30103	3899
1328	30123	3875
1329	30142	3852
1330	30152	3828
1331	30177	3806
1332	30199	3783
1333	30215	3759
1334	30228	3736
1335	30236	3711
1336	30254	3688
1337	30291	3667
1338	30325	3646
1339	30357	3624
1340	30371	3601
1341	30405	3579
1342	30441	3558
1343	30478	3537
1344	30497	3514
1345	30516	3491
1346	30535	3468
1347	30551	3444
1348	30566	3421
1349	30581	3397
1350	30606	3375
1351	30624	3352
1352	30634	3328
1353	30652	3305
1354	30682	3283
1355	30691	3259
1356	30707	3235
1357	30724	3212
1358	30741	3189
1359	30750	3165
1360	30760	3141
1361	30805	3121
1362	30832	3099
1363	30910	3081
1364	30975	3063
1365	31042	3045
1366	31054	3021
1367	31091	3000
1368	31114	2977
1369	31132	2954
1370	31160	2931
1371	31186	2909
1372	31205	2886
1373	31215	2862
1374	31227	2838
1375	31240	2815
1376	31271	2793
1377	31287	2770
1378	31305	2746
1379	31314	2722
1380	31322	2699
1381	31329	2675
1382	31347	2651
1383	31391	2631
1384	31435	2610
1385	31446	2586
1386	31470	2563
1387	31480	2540
1388	31496	2516
1389	31514	2493
1390	31531	2470
1391	31553	2448
1392	31590	2426
1393	31621	2404
1394	31672	2383
1395	31697	2361
1396	31720	2338
1397	31734	2315
1398	31749	2292
1399	31762	2268
1400	31778	2245
1401	31802	2223
1402	31830	2200
1403	31868	2179
1404	31884	2155
1405	31897	2132
1406	31929	2110
1407	31967	2088
1408	31987	2065
1409	32022	2043
1410	32105	2025
1411	32181	2005
1412	32192	1982
1413	32208	1958
1414	32223	1935
1415	32258	1913
1416	32298	1891
1417	32342	1870
1418	32385	1848
1419	32438	1827
1420	32466	1804
1421	32486	1781
1422	32503	1758
1423	32543	1736
1424	32573	1714
1425	32601	1691
1426	32635	1669
1427	32653	1646
1428	32677	1623
1429	32715	1601
1430	32741	1578
1431	32773	1556
1432	32790	1533
1433	32812	1510
1434	32828	1487
1435	32856	1464
1436	32883	1441
1437	32913	1419
1438	32934	1396
1439	32950	1372
1440	32960	1349
1441	32999	1327
1442	33013	1304
1443	33029	1280
1444	33075	1258
1445	33121	1236
1446	33143	1213
1447	33155	1190
1448	33170	1167
1449	33282	1147
1450	33344	1126
1451	33354	1102
1452	33363	1079
1453	33382	1056
1454	33424	1033
1455	33464	1011
1456	33481	988
1457	33501	965
1458	33512	941
1459	33531	918
1460	33543	895
1461	33550	872
1462	33578	849
1463	33602	826
1464	33624	803
1465	33638	780
1466	33661	757
1467	33688	734
1468	33707	711
1469	33729	688
1470	33745	665
1471	33765	642
1472	33795	619
1473	33823	596
1474	33830	573
1475	33847	550
1476	33863	527
1477	33874	504
1478	33894	481
1479	33908	458
1480	33924	435
1481	33943	412
1482	34000	389
1483	34013	366
1484	34032	343
1485	34046	320
1486	34055	297
1487	34083	274
1488	34092	251
1489	34119	228
1490	34131	206
1491	34156	183
1492	34174	160
1493	34192	137
1494	34205	114
1495	34215	91
1496	34234	68
1497	34251	45
1498	34260	22
1499	34268	0
