iter	Passed	Remaining
231	9148	50002
232	9173	49882
233	9202	49786
234	9224	49657
235	9281	49709
236	9302	49571
237	9325	49450
238	9355	49362
239	9389	49292
240	9418	49202
241	9452	49134
242	9468	48978
243	9481	48806
244	9491	48621
245	9506	48461
246	9569	48542
247	9719	49067
248	9798	49227
249	9830	49152
250	9878	49158
251	9902	49039
252	9925	48923
253	9969	48903
254	10020	48925
255	10043	48806
256	10085	48777
257	10138	48806
258	10154	48655
259	10197	48632
260	10251	48664
261	10272	48537
262	10307	48481
263	10334	48383
264	10356	48264
265	10396	48228
266	10417	48109
267	10531	48413
268	10543	48248
269	10553	48076
270	10601	48078
271	10632	48004
272	10662	47921
273	10681	47791
274	10714	47728
275	10763	47734
276	10780	47598
277	10961	48185
278	11057	48389
279	11137	48527
280	11216	48659
281	11370	49112
282	11418	49103
283	11477	49142
284	11504	49044
285	11532	48953
286	11569	48897
287	11640	48987
288	11660	48862
289	11678	48726
290	11702	48620
291	11753	48625
292	11778	48519
293	11817	48476
294	11850	48407
295	11864	48261
296	11906	48226
297	11929	48119
298	11952	48011
299	11995	47983
300	12023	47894
301	12034	47740
302	12055	47624
303	12078	47517
304	12097	47396
305	12135	47350
306	12166	47278
307	12229	47327
308	12268	47286
309	12287	47169
310	12334	47155
311	12356	47049
312	12410	47064
313	12460	47062
314	12515	47081
315	12616	47273
316	12691	47361
317	12706	47231
318	12745	47185
319	12761	47057
320	12785	46958
321	12843	46985
322	12859	46859
323	12880	46753
324	12907	46666
325	12928	46557
326	12949	46452
327	12978	46376
328	13000	46271
329	13020	46163
330	13034	46035
331	13070	45982
332	13095	45892
333	13130	45839
334	13150	45732
335	13203	45741
336	13221	45626
337	13243	45530
338	13273	45460
339	13293	45353
340	13357	45400
341	13381	45309
342	13400	45202
343	13410	45065
344	13460	45063
345	13503	45038
346	13540	44991
347	13574	44934
348	13582	44795
349	13608	44714
350	13643	44662
351	13659	44548
352	13670	44418
353	13855	44853
354	13945	44980
355	14070	45213
356	14134	45252
357	14182	45239
358	14198	45125
359	14224	45045
360	14238	44925
361	14248	44793
362	14273	44708
363	14322	44698
364	14359	44650
365	14386	44575
366	14408	44481
367	14432	44394
368	14444	44271
369	14480	44223
370	14501	44130
371	14509	43997
372	14532	43910
373	14560	43837
374	14581	43745
375	14616	43693
376	14642	43615
377	14653	43494
378	14701	43483
379	14718	43381
380	14741	43296
381	14763	43208
382	14795	43149
383	14810	43043
384	14824	42932
385	14866	42904
386	14904	42865
387	14922	42768
388	14962	42733
389	14997	42685
390	15009	42570
391	15079	42623
392	15167	42725
393	15210	42698
394	15255	42677
395	15337	42760
396	15481	43012
397	15510	42946
398	15539	42878
399	15580	42846
400	15613	42791
401	15650	42746
402	15682	42689
403	15720	42647
404	15735	42543
405	15746	42431
406	15791	42408
407	15827	42362
408	15849	42278
409	15892	42250
410	15910	42156
411	15939	42091
412	15957	41998
413	15984	41931
414	16015	41870
415	16040	41798
416	16078	41758
417	16096	41666
418	16116	41579
419	16146	41518
420	16173	41452
421	16188	41354
422	16226	41314
423	16265	41277
424	16309	41253
425	16328	41166
426	16353	41093
427	16382	41033
428	16407	40962
429	16454	40946
430	16500	40926
431	16691	41264
432	16739	41248
433	16845	41375
434	16973	41554
435	17001	41490
436	17021	41404
437	17096	41452
438	17147	41443
439	17172	41369
440	17213	41334
441	17267	41333
442	17306	41294
443	17336	41232
444	17358	41153
445	17393	41103
446	17424	41046
447	17461	41002
448	17471	40896
449	17488	40807
450	17514	40737
451	17554	40700
452	17575	40621
