iter	Logloss	Precision
248	0.6794003228	0.5966608084
249	0.6793518245	0.5966608084
250	0.6793088754	0.5966608084
251	0.6792523657	0.5966608084
252	0.6791964422	0.5966608084
253	0.6791462889	0.5966608084
254	0.6791055249	0.5966608084
255	0.6790542917	0.5966608084
256	0.6789957936	0.5966608084
257	0.6789498629	0.5966608084
258	0.6788927377	0.5966608084
259	0.6788485132	0.5966608084
260	0.6788045999	0.5966608084
261	0.6787493859	0.5966608084
262	0.6787020895	0.5966608084
263	0.6786459421	0.5966608084
264	0.6785977345	0.5966608084
265	0.6785481158	0.5966608084
266	0.6785007016	0.5966608084
267	0.6784533852	0.5971855761
268	0.6784097533	0.5971855761
269	0.6783575985	0.5971855761
270	0.6783099505	0.5971855761
271	0.6782653365	0.5971855761
272	0.6782093794	0.5971855761
273	0.6781595555	0.5971855761
274	0.6780984414	0.5971855761
275	0.678048406	0.5971855761
276	0.6780066489	0.5971855761
277	0.6779573313	0.5971855761
278	0.6779048678	0.5971855761
279	0.6778494057	0.5971855761
280	0.677787505	0.5971855761
281	0.6777416671	0.5971855761
282	0.6776965751	0.5971855761
283	0.6776462129	0.5971855761
284	0.6775880237	0.5971855761
285	0.6775438429	0.5971855761
286	0.6774951456	0.5971855761
287	0.6774440721	0.5971855761
288	0.6773921295	0.5971855761
289	0.6773481029	0.5971855761
290	0.6772984077	0.5971855761
291	0.6772486484	0.5971855761
292	0.6772039976	0.5971855761
293	0.6771614628	0.5971855761
294	0.677104637	0.5971855761
295	0.6770592681	0.5971855761
296	0.6770183374	0.5977112676
297	0.6769673265	0.5977112676
298	0.6769168806	0.5977112676
299	0.6768705846	0.5977112676
300	0.676819762	0.5977112676
301	0.6767683767	0.5977112676
302	0.6767306555	0.5977112676
303	0.6766733386	0.5977112676
304	0.6766326457	0.5971855761
305	0.6765739155	0.5971855761
306	0.6765220887	0.5971855761
307	0.6764663735	0.5977112676
308	0.676413343	0.5977112676
309	0.6763588314	0.5977112676
310	0.6763072302	0.5971855761
311	0.6762714206	0.5977112676
312	0.6762194745	0.5977112676
313	0.6761721985	0.5977112676
314	0.6761197606	0.5977112676
315	0.6760812344	0.5977112676
316	0.6760393822	0.5977112676
317	0.6759837268	0.5977112676
318	0.6759336025	0.5977112676
319	0.675885234	0.5977112676
320	0.6758339099	0.5977112676
321	0.675793671	0.5977112676
322	0.675740781	0.5977112676
323	0.6756965482	0.5977112676
324	0.6756338891	0.5971855761
325	0.6755890237	0.5971855761
326	0.6755497818	0.5971855761
327	0.6755120455	0.5977112676
328	0.675457668	0.5977112676
329	0.6754152771	0.5977112676
330	0.675363833	0.5977112676
331	0.6753150764	0.5977112676
332	0.6752627599	0.5977112676
333	0.675224573	0.5977112676
334	0.6751680471	0.5977112676
335	0.6751256948	0.5977112676
336	0.6750814445	0.5971855761
337	0.6750256465	0.5971855761
338	0.6749847017	0.5971855761
339	0.6749303142	0.5971855761
340	0.6748866872	0.5971855761
341	0.6748354967	0.5971855761
342	0.6747906452	0.5971855761
343	0.6747400129	0.5971855761
344	0.6747049751	0.5971855761
345	0.6746577357	0.5971855761
346	0.6746238988	0.5971855761
347	0.6745823053	0.5971855761
348	0.6745335783	0.5971855761
349	0.6744905776	0.5971855761
350	0.6744424647	0.5966608084
351	0.6743854226	0.5966608084
352	0.674344238	0.5977112676
353	0.6742964801	0.5971855761
354	0.6742469386	0.5971855761
355	0.6741868543	0.5971855761
356	0.6741398782	0.5977112676
357	0.674098716	0.5966608084
358	0.6740438404	0.5966608084
359	0.6739941515	0.5971855761
360	0.6739499762	0.5971855761
361	0.6738961831	0.5977112676
362	0.6738463617	0.5977112676
363	0.6738037174	0.5977112676
364	0.673751492	0.5977112676
365	0.6736953086	0.5968309859
366	0.6736374546	0.5971855761
367	0.6735922336	0.5971855761
368	0.6735550296	0.5971855761
369	0.6735075141	0.5971855761
370	0.6734476502	0.5971855761
371	0.6733989367	0.5971855761
372	0.6733581351	0.5971855761
373	0.6733121506	0.5971855761
374	0.6732698941	0.5971855761
375	0.6732180508	0.5971855761
376	0.6731869135	0.5971855761
377	0.6731354472	0.5971855761
378	0.6730808829	0.5971855761
379	0.6730389907	0.5977112676
380	0.6729874981	0.5971855761
381	0.6729421932	0.5971855761
382	0.6729084726	0.5971855761
383	0.6728556524	0.5971855761
384	0.6728082396	0.5977112676
385	0.6727467712	0.5966608084
386	0.6727046031	0.5966608084
387	0.672662455	0.5966608084
388	0.6726127908	0.5966608084
389	0.6725741805	0.5971855761
390	0.672529683	0.5971855761
391	0.6724899974	0.5971855761
392	0.6724532642	0.5971855761
393	0.6723982916	0.5966608084
394	0.6723447241	0.5971855761
395	0.6722994434	0.5971855761
396	0.6722566775	0.5977112676
397	0.6722028397	0.5977112676
398	0.6721535614	0.5977112676
399	0.6721203161	0.5977112676
400	0.6720682504	0.5977112676
401	0.6720105755	0.5977112676
402	0.6719558779	0.5977112676
403	0.6719045914	0.5977112676
404	0.6718645003	0.5977112676
405	0.6718238303	0.5977112676
406	0.6717768691	0.5977112676
407	0.6717294219	0.5977112676
408	0.6716880063	0.5977112676
409	0.6716332658	0.5977112676
410	0.6715963426	0.5977112676
411	0.6715537702	0.5977112676
412	0.671505325	0.5971855761
413	0.6714602681	0.5971855761
414	0.6714205518	0.5971855761
415	0.6713734158	0.5971855761
416	0.6713311974	0.5971855761
417	0.6712831472	0.5971855761
418	0.671221607	0.5971855761
419	0.671187055	0.5971855761
420	0.6711250775	0.5971855761
421	0.6710780438	0.5977112676
422	0.6710427504	0.5971855761
423	0.6709987593	0.5971855761
424	0.6709480463	0.5977112676
425	0.670893683	0.5977112676
426	0.6708557079	0.5971855761
427	0.67082161	0.5968309859
428	0.6707785356	0.5968309859
429	0.6707359796	0.5971855761
430	0.6706916169	0.5973568282
431	0.670645399	0.5968309859
432	0.6705979322	0.5968309859
433	0.6705555897	0.5968309859
434	0.6705053227	0.5968309859
435	0.6704554304	0.5968309859
436	0.670410837	0.5973568282
437	0.6703668082	0.5973568282
438	0.6703140605	0.5973568282
439	0.6702775039	0.5977112676
440	0.6702404494	0.5973568282
441	0.6702140769	0.5973568282
442	0.6701610342	0.5973568282
443	0.6701178706	0.5973568282
444	0.6700768233	0.5973568282
445	0.6700394899	0.5973568282
446	0.6699870015	0.5977112676
447	0.6699538184	0.5973568282
448	0.6699001378	0.5973568282
449	0.6698471647	0.5973568282
450	0.6698023722	0.5973568282
451	0.6697548678	0.5973568282
452	0.6697153558	0.5973568282
