iter	Precision	Logloss
254	0.6402695872	0.6838588556
255	0.6402695872	0.68383013
256	0.6400336417	0.68379181
257	0.6414141414	0.6837493863
258	0.641350211	0.6836972965
259	0.6408746846	0.6836655599
260	0.6425567704	0.6836005892
261	0.6414141414	0.6835733282
262	0.6422558923	0.683545287
263	0.6397984887	0.6835057532
264	0.6408746846	0.6834614256
265	0.6406381192	0.6834103557
266	0.6398659966	0.6833890464
267	0.6401006711	0.6833613234
268	0.6411764706	0.6833369926
269	0.6417157275	0.6832878398
270	0.6411764706	0.6832472708
271	0.6414141414	0.6832047463
272	0.6405723906	0.6831766413
273	0.6411120472	0.6831463812
274	0.6397306397	0.6831066341
275	0.6391231029	0.6830678167
276	0.638047138	0.6830362975
277	0.6393581081	0.6830015432
278	0.6393581081	0.6829587722
279	0.6388185654	0.6829078145
280	0.6396624473	0.6828732235
281	0.6405723906	0.6828409202
282	0.6405723906	0.6828175308
283	0.6405723906	0.6827908654
284	0.6402695872	0.6827615108
285	0.641350211	0.6827311697
286	0.6405723906	0.6826957608
287	0.6414141414	0.682646622
288	0.6414141414	0.6826149307
289	0.6414141414	0.6825693537
290	0.6403361345	0.6825216729
291	0.6417157275	0.6824901573
292	0.6403361345	0.6824581339
293	0.6411764706	0.6824127537
294	0.6403361345	0.6823742148
295	0.6406381192	0.6823291929
296	0.6389588581	0.6822960001
297	0.6414777498	0.682255643
298	0.6411764706	0.6822311653
299	0.640402347	0.6821992594
300	0.6401006711	0.6821515564
301	0.640167364	0.6821246331
302	0.6398659966	0.6821054085
303	0.6403361345	0.6820562712
304	0.6403361345	0.682017764
305	0.6397984887	0.6819817288
306	0.6403361345	0.6819484361
307	0.6408746846	0.6819131943
308	0.6406381192	0.681882596
309	0.6403361345	0.6818498943
310	0.6414777498	0.6818228473
311	0.6409395973	0.6817934549
312	0.6406381192	0.6817510059
313	0.64124057	0.6817227647
314	0.6409395973	0.6816834375
315	0.64124057	0.6816364124
316	0.6417785235	0.6816001983
317	0.6420168067	0.6815666529
318	0.64124057	0.6815359646
319	0.6420168067	0.6815015167
320	0.6420168067	0.6814614974
321	0.6420168067	0.6814278643
322	0.6411764706	0.6814000284
323	0.6423173804	0.6813599559
324	0.6428571429	0.6813357457
325	0.6426174497	0.681297545
326	0.6420168067	0.6812735112
327	0.6419545072	0.6812399351
328	0.6408746846	0.6812053709
329	0.6405723906	0.6811755788
330	0.6403361345	0.6811503735
331	0.6400336417	0.6811189679
332	0.6402695872	0.6810956617
333	0.6400336417	0.6810615378
334	0.639261745	0.6810272895
335	0.639261745	0.6809984894
336	0.6389588581	0.6809692611
337	0.6390284757	0.6809453145
338	0.6390284757	0.6809260301
339	0.6398659966	0.6808964921
340	0.640167364	0.6808767623
341	0.6401006711	0.6808380514
342	0.6406381192	0.6807873544
343	0.640402347	0.6807502024
344	0.640402347	0.6807201111
345	0.6415410385	0.680691018
346	0.6418410042	0.6806487039
347	0.6409395973	0.6806274388
348	0.640402347	0.6805879084
349	0.6410041841	0.6805553729
350	0.6407035176	0.6805325657
351	0.6398659966	0.6804989413
352	0.6409395973	0.6804768817
353	0.6409395973	0.6804500493
354	0.6393305439	0.6804221131
355	0.6398659966	0.6803771706
356	0.640402347	0.6803387813
357	0.6407035176	0.6802994414
358	0.6407035176	0.680276859
359	0.640402347	0.6802583833
360	0.640402347	0.6802329432
361	0.6414777498	0.6801885163
362	0.6414777498	0.6801423133
363	0.6414777498	0.6801141594
364	0.642078793	0.680068707
365	0.6426174497	0.6800233195
366	0.642078793	0.679993807
367	0.642078793	0.6799578639
368	0.6431570109	0.6799221721
369	0.6429170159	0.6798743911
370	0.6426778243	0.6798451131
371	0.6429765886	0.6798018924
372	0.6424394319	0.6797674062
373	0.6426778243	0.6797404843
374	0.6421404682	0.6797089452
375	0.6413678065	0.6796699505
376	0.641903172	0.6796521966
377	0.6424394319	0.6796106218
378	0.64160401	0.6795820168
379	0.6418410042	0.6795495946
380	0.6415410385	0.6795262314
381	0.6418410042	0.679493263
382	0.6415410385	0.6794645205
383	0.6410041841	0.6794203723
384	0.6418410042	0.6793786954
385	0.6418410042	0.67934925
386	0.6418410042	0.6793189577
387	0.6417785235	0.679296125
388	0.6423785595	0.6792752006
389	0.6418410042	0.6792311222
390	0.6421404682	0.6792109238
391	0.6431570109	0.6791778685
392	0.6435146444	0.6791418982
393	0.6427378965	0.6791084892
394	0.6429765886	0.679071596
395	0.6415410385	0.6790337837
396	0.6429765886	0.6789952307
397	0.6415410385	0.6789620973
398	0.6418410042	0.6789235587
399	0.6429170159	0.6788862664
400	0.6432160804	0.6788607468
401	0.6437552389	0.6788294435
402	0.6434563758	0.6787865156
403	0.6441102757	0.6787364481
404	0.6426778243	0.6786988022
405	0.6429765886	0.6786750596
406	0.6427378965	0.6786499018
407	0.6443514644	0.678629944
408	0.644836272	0.6786111632
409	0.644295302	0.6785721518
410	0.6429170159	0.6785389989
411	0.6423785595	0.6785096739
412	0.6437552389	0.6784800468
413	0.6445934619	0.6784461332
414	0.644295302	0.6784177199
415	0.6445378151	0.6783851508
416	0.6445378151	0.678336434
417	0.644836272	0.6783115645
418	0.6445934619	0.6782772753
419	0.6451882845	0.6782414934
420	0.6449456976	0.6781924133
421	0.6454849498	0.678162167
422	0.6454849498	0.6781257312
423	0.6449456976	0.6781014796
424	0.6449456976	0.6780698161
425	0.6443514644	0.6780491751
426	0.643812709	0.678005886
427	0.643812709	0.6779698744
428	0.6443514644	0.6779465724
429	0.6448911223	0.6779259739
430	0.6448911223	0.6778983233
431	0.644295302	0.6778512546
432	0.643812709	0.6778201964
433	0.6429765886	0.6777859329
434	0.6426778243	0.6777495536
435	0.6432160804	0.6777207382
436	0.6432160804	0.6776881429
437	0.644295302	0.6776570049
438	0.644295302	0.6776138226
439	0.644295302	0.6775953844
440	0.6439966415	0.6775713223
441	0.6445934619	0.6775488293
442	0.6445934619	0.6775223882
443	0.6451342282	0.6774825509
444	0.644295302	0.6774575296
445	0.644836272	0.6774181718
446	0.6445934619	0.6773833121
447	0.6440536013	0.6773436218
448	0.6440536013	0.6773150976
449	0.6435146444	0.6772732013
450	0.6435146444	0.6772458886
451	0.6448911223	0.6772049816
452	0.6448911223	0.6771783408
453	0.6443514644	0.6771497675
454	0.6443514644	0.6771198895
455	0.6448911223	0.6770868527
456	0.6451882845	0.6770477381
457	0.6454849498	0.67701148
458	0.6454849498	0.6769722686
459	0.6449456976	0.6769163314
460	0.6444073456	0.6768802514
461	0.6444073456	0.6768428483
462	0.6449456976	0.6768137971
463	0.6449456976	0.6767881937
464	0.6452420701	0.6767639473
465	0.6449456976	0.6767306058
466	0.6452420701	0.6767004574
467	0.6454849498	0.6766705621
468	0.6452420701	0.6766388253
469	0.6455379483	0.6766033293
470	0.6455379483	0.6765749254
471	0.6447039199	0.6765504588
472	0.6447039199	0.6765343189
473	0.6452420701	0.6764926301
474	0.6449456976	0.6764611076
475	0.6451882845	0.6764282763
476	0.6451882845	0.6764055396
477	0.6454849498	0.6763869442
478	0.6457286432	0.6763605342
479	0.6448911223	0.6763274558
480	0.6448911223	0.6762828983
481	0.6451882845	0.6762450438
482	0.6460251046	0.6762095311
483	0.6447039199	0.67617685
484	0.6454849498	0.6761433727
485	0.6457811195	0.6761016283
486	0.6455379483	0.6760479567
487	0.6457811195	0.6760189337
488	0.6457811195	0.6759877614
489	0.6454849498	0.675953593
490	0.6454849498	0.6759173479
491	0.6457811195	0.6758867968
492	0.6455379483	0.6758494451
493	0.6458333333	0.6758133586
494	0.6455379483	0.6757922303
495	0.6444073456	0.6757653358
496	0.6451882845	0.6757366339
497	0.6454849498	0.6756977693
498	0.6457286432	0.6756602842
499	0.6451882845	0.675623783
500	0.6457286432	0.675597777
501	0.6460251046	0.675562807
502	0.6465661642	0.6755259527
503	0.6465661642	0.675506227
504	0.6487845767	0.6754928899
505	0.648241206	0.6754574496
506	0.6487845767	0.67542494
507	0.6487845767	0.6753942447
508	0.6493288591	0.6753744479
509	0.6479463537	0.6753317089
510	0.6487845767	0.6752958084
511	0.6487845767	0.6752595082
512	0.6487845767	0.6752361156
513	0.6487845767	0.6751864445
514	0.6493288591	0.6751470804
515	0.6501677852	0.6751039067
516	0.6498740554	0.6750603673
517	0.6498740554	0.6750360859
518	0.6490344249	0.6750031751
519	0.6493288591	0.6749576219
520	0.6490344249	0.6749300884
521	0.6493288591	0.6749002829
522	0.6490344249	0.6748785866
523	0.6490344249	0.6748579546
524	0.6490344249	0.674827727
525	0.6487845767	0.674795013
526	0.6487845767	0.6747683952
527	0.6484899329	0.6747410133
528	0.6484899329	0.6746998655
529	0.6484899329	0.6746710162
530	0.6484899329	0.6746343745
531	0.6481947943	0.6746028897
532	0.6481947943	0.6745720563
533	0.6481947943	0.6745404464
534	0.6484440706	0.6745114686
535	0.6484440706	0.6744951896
536	0.6487394958	0.6744703378
537	0.6487394958	0.6744353321
538	0.6481947943	0.6744046265
539	0.6481947943	0.6743748321
540	0.6481947943	0.6743479486
541	0.6487394958	0.6743163243
542	0.6478991597	0.674283888
543	0.6478991597	0.674250443
544	0.648989899	0.6742215902
545	0.6473551637	0.6741797769
546	0.6478991597	0.6741559628
547	0.6478991597	0.6741118121
548	0.6476030278	0.6740885798
549	0.6476030278	0.6740749787
550	0.6473551637	0.6740484816
551	0.6479463537	0.6740080451
552	0.6479463537	0.6739711912
553	0.6481947943	0.6739434518
554	0.6481947943	0.6739168585
555	0.6487394958	0.6738645023
556	0.6487394958	0.6738387413
557	0.6495798319	0.6738111846
558	0.6492851135	0.6737928941
559	0.6487394958	0.6737625862
560	0.6484440706	0.6737389825
561	0.6492851135	0.6736997023
562	0.6495798319	0.6736588778
563	0.6495798319	0.6736315499
564	0.6498740554	0.6736114558
565	0.6492851135	0.6735766858
566	0.6493288591	0.673537368
567	0.6493288591	0.6734940288
568	0.6496227997	0.6734581674
569	0.6493288591	0.6734240156
570	0.6501677852	0.6733758082
571	0.6493288591	0.6733363713
572	0.6501677852	0.67330985
573	0.650713686	0.673288282
574	0.650713686	0.6732497966
575	0.650713686	0.6732210821
576	0.652064027	0.6731807933
577	0.652064027	0.6731607622
578	0.6515151515	0.6731333965
579	0.651221567	0.6731065721
580	0.6509274874	0.6730789404
581	0.6509274874	0.673036159
582	0.651221567	0.6730075975
583	0.651221567	0.672972572
584	0.6517706577	0.6729305708
585	0.6523206751	0.6728999083
586	0.652064027	0.6728610018
587	0.652613828	0.6728124359
588	0.652613828	0.6727939609
589	0.6509671993	0.6727747233
590	0.6509671993	0.6727352354
591	0.6509671993	0.67270442
592	0.6518082422	0.6726754916
593	0.6515151515	0.6726541801
594	0.6510067114	0.6726243632
595	0.6504610226	0.6726026185
596	0.6499162479	0.6725795159
597	0.6504610226	0.6725540609
598	0.6510067114	0.6725188448
599	0.6499162479	0.6724914907
600	0.6504610226	0.672458397
601	0.6521008403	0.672424979
602	0.6515533165	0.672393209
603	0.6504610226	0.6723598311
604	0.6504610226	0.6723364823
605	0.6510067114	0.6723108796
606	0.6515533165	0.6722791774
607	0.6515533165	0.6722621223
608	0.6515533165	0.6722355971
609	0.6523929471	0.6722131495
610	0.6523929471	0.6721832988
611	0.6521374686	0.6721475009
612	0.6521374686	0.6721253057
613	0.6521374686	0.6721122579
614	0.6518456376	0.6720898819
615	0.6518456376	0.6720612501
616	0.6518456376	0.6720204934
617	0.6518456376	0.6719876897
618	0.6521374686	0.6719648106
619	0.6521374686	0.6719434641
620	0.6529411765	0.6718994325
621	0.6529411765	0.6718712123
622	0.6529411765	0.671839183
623	0.653490328	0.6717929455
624	0.654040404	0.6717659149
625	0.653490328	0.6717451164
626	0.6537489469	0.6717177819
627	0.6531986532	0.6716878658
628	0.653490328	0.6716606089
629	0.654040404	0.6716217767
630	0.6543313709	0.6715878425
631	0.6543313709	0.6715609759
632	0.6543313709	0.6715324444
633	0.654040404	0.6715023332
634	0.654040404	0.6714718242
635	0.654040404	0.671428743
636	0.6537489469	0.6714036123
637	0.6548821549	0.6713749655
638	0.6548821549	0.6713483053
639	0.6548821549	0.6713234522
640	0.6545914069	0.6712926269
641	0.6545914069	0.6712701288
642	0.6554338669	0.6712402866
643	0.6543313709	0.6712137171
644	0.6545914069	0.671176171
645	0.655143339	0.6711500329
646	0.6545914069	0.6711286934
647	0.6545914069	0.6710890574
648	0.6540722082	0.6710518245
649	0.653490328	0.6710270856
650	0.6543313709	0.6709950876
651	0.6540084388	0.6709629611
652	0.6545914069	0.6709318249
653	0.6528716216	0.6709030668
654	0.6528716216	0.6708788491
655	0.6534234996	0.6708421872
656	0.6556683587	0.6707991258
657	0.6545608108	0.6707679991
658	0.6537489469	0.6707451386
659	0.6534569983	0.6707174448
660	0.6540084388	0.6706975633
661	0.6543001686	0.6706651667
662	0.6543001686	0.670634451
663	0.6543001686	0.6706005506
664	0.6545914069	0.6705742678
665	0.6554338669	0.6705417465
666	0.6551724138	0.6705122273
667	0.6551724138	0.6704804239
668	0.6548821549	0.6704546727
669	0.6554338669	0.6704316397
670	0.6562763269	0.6703944404
671	0.6562763269	0.6703627354
672	0.6557239057	0.6703312538
673	0.6565910999	0.6702910216
674	0.6568791946	0.67025597
675	0.6568791946	0.6702256118
676	0.656302521	0.6701824306
677	0.656302521	0.6701589197
678	0.656302521	0.6701380469
679	0.6557514694	0.6701066385
680	0.6552013423	0.6700793863
681	0.6546822742	0.6700497945
682	0.6552301255	0.6700305897
683	0.6541353383	0.6700031246
684	0.6538461538	0.6699688224
685	0.6538461538	0.6699442115
686	0.6538461538	0.6699209669
687	0.6543933054	0.6698843915
688	0.6543933054	0.6698551119
689	0.6543933054	0.6698298252
690	0.6543933054	0.669801162
691	0.6549413735	0.6697615696
692	0.6554903604	0.6697378827
693	0.6549413735	0.669717782
694	0.6549413735	0.6696888536
695	0.6552301255	0.6696522054
696	0.6549413735	0.6696282201
697	0.6552301255	0.6695912834
698	0.6563545151	0.6695593715
699	0.6554903604	0.6695404482
700	0.6554903604	0.6695110269
701	0.6554903604	0.6694901246
702	0.6557788945	0.669461818
703	0.6552301255	0.6694319449
704	0.6546822742	0.6694080523
705	0.6541353383	0.6693823703
706	0.6546822742	0.6693532265
707	0.6552301255	0.6693163613
708	0.6557788945	0.6692934578
709	0.6552301255	0.6692652514
710	0.6555183946	0.6692277684
711	0.6549707602	0.6692098921
712	0.6549707602	0.6691872443
713	0.6541353383	0.6691701831
714	0.6555183946	0.6691469994
715	0.6552301255	0.669122693
716	0.6552301255	0.6690916847
717	0.6557788945	0.6690700358
718	0.6554903604	0.6690468958
719	0.6552301255	0.6690226789
720	0.6549413735	0.6689924651
721	0.6546521375	0.6689560442
722	0.6543933054	0.6689184642
723	0.6546822742	0.668894779
724	0.6552301255	0.668863323
725	0.6546822742	0.6688247399
726	0.6552301255	0.6687988006
727	0.6549707602	0.6687624818
728	0.6544240401	0.6687400065
729	0.6549707602	0.6687065066
730	0.6552301255	0.6686876358
731	0.6560669456	0.6686653683
732	0.6563545151	0.6686408359
733	0.6563545151	0.6686066317
734	0.6558061821	0.6685786422
735	0.6552587646	0.6685442488
736	0.6558061821	0.6685123284
737	0.6558061821	0.6684983732
738	0.6552587646	0.6684767354
739	0.6558061821	0.6684484974
740	0.6555183946	0.668419776
741	0.6555183946	0.6683991374
742	0.6560669456	0.6683620795
743	0.6560669456	0.6683366359
744	0.6563545151	0.6683098335
745	0.6574539363	0.6682904813
746	0.6574539363	0.6682633082
747	0.6574539363	0.6682426477
748	0.6574539363	0.6682194716
749	0.6580267559	0.6681884372
750	0.6580267559	0.6681690622
751	0.6571906355	0.6681367532
752	0.6571906355	0.6681044415
753	0.6569037657	0.6680807369
754	0.6571906355	0.6680555741
755	0.6577405858	0.6680427671
756	0.6577405858	0.6680237571
757	0.6569037657	0.667995141
758	0.6571906355	0.6679612742
759	0.6571906355	0.6679309551
760	0.656641604	0.6679041536
761	0.6574770259	0.6678834413
762	0.6574770259	0.6678568294
763	0.6580267559	0.6678322476
764	0.6571906355	0.6677959235
765	0.6571906355	0.6677687702
766	0.6571906355	0.6677497102
767	0.6571906355	0.6677205117
768	0.6577405858	0.6677003503
769	0.6588432523	0.6676767192
770	0.6591099916	0.6676540374
771	0.658557047	0.6676159752
772	0.6577181208	0.6675883013
773	0.6582914573	0.6675753349
774	0.6582914573	0.6675472293
775	0.6585774059	0.6675153253
776	0.6588432523	0.6674965859
777	0.6574539363	0.6674586897
778	0.6577181208	0.667425742
779	0.6591099916	0.667404342
780	0.6593959732	0.6673830661
781	0.6602348993	0.6673569008
782	0.6591289782	0.6673330303
783	0.6585774059	0.6673062347
784	0.6591289782	0.6672886546
785	0.6596814753	0.6672680426
786	0.6593959732	0.6672418685
787	0.6593959732	0.6672096613
788	0.6582914573	0.667175337
789	0.658557047	0.6671555438
790	0.658557047	0.6671339711
791	0.6591099916	0.6670967492
792	0.6599496222	0.6670615383
793	0.6593959732	0.6670357357
794	0.6610738255	0.6670066195
795	0.6602348993	0.6669768078
796	0.6607892527	0.6669538026
797	0.6607892527	0.6669297781
798	0.6605042017	0.6669028866
799	0.6607892527	0.6668703284
800	0.6602348993	0.6668331324
801	0.6624579125	0.6668074223
802	0.6621848739	0.6667781532
803	0.6621848739	0.6667549723
804	0.6616288833	0.6667216301
805	0.6613445378	0.6666938433
806	0.6619007569	0.6666685422
807	0.6613445378	0.6666257919
808	0.6613445378	0.6666038094
809	0.6613445378	0.666580416
810	0.6613445378	0.6665559473
811	0.661059714	0.6665286595
812	0.6607744108	0.6665025488
813	0.6613310868	0.6664837232
814	0.6624579125	0.6664435618
815	0.6621735468	0.6664251784
816	0.6621735468	0.6663956119
817	0.6624579125	0.6663597544
818	0.6624579125	0.6663260451
819	0.6624579125	0.666302955
820	0.6624579125	0.6662610228
821	0.6627417998	0.6662336761
822	0.6627417998	0.6662058423
823	0.6624579125	0.6661845106
824	0.6632996633	0.6661508292
825	0.6627417998	0.6661190472
826	0.6621848739	0.6660855077
827	0.6638584667	0.6660523971
828	0.6638584667	0.6660194039
829	0.6644182125	0.6659934955
830	0.664978903	0.6659727091
831	0.664978903	0.6659309116
832	0.6647009267	0.665900976
833	0.6652613828	0.6658657657
834	0.6652613828	0.6658343815
835	0.6647009267	0.6657987611
836	0.6647009267	0.6657714669
837	0.6647009267	0.6657405022
838	0.6647009267	0.6657223367
839	0.6647009267	0.6656990066
840	0.6652613828	0.6656746694
841	0.6644182125	0.6656469106
842	0.664978903	0.6656260838
843	0.6646959459	0.6655831519
844	0.6646959459	0.6655474666
845	0.6646959459	0.6655205031
846	0.6635750422	0.6654961283
847	0.6635750422	0.6654663169
848	0.6632911392	0.6654390584
849	0.6632911392	0.6654022489
850	0.6632911392	0.6653882738
851	0.6638584667	0.6653581371
852	0.6638584667	0.6653312226
853	0.6638584667	0.6653012644
854	0.6635750422	0.6652703803
855	0.6644182125	0.6652336758
856	0.6647009267	0.6652035761
857	0.6655433867	0.6651519914
858	0.6644182125	0.6651206947
859	0.6644182125	0.6650861019
860	0.6644182125	0.6650634308
861	0.6644182125	0.6650346778
862	0.6638584667	0.6649998805
863	0.6641350211	0.6649687568
864	0.6646959459	0.6649373124
865	0.6641350211	0.6649081916
866	0.6646959459	0.6648825241
867	0.6652613828	0.6648503479
868	0.6652613828	0.6648232522
869	0.6647009267	0.6647970379
870	0.6647009267	0.6647797307
871	0.664978903	0.664747834
872	0.6655405405	0.6647215038
873	0.6655405405	0.6646908724
874	0.6655405405	0.6646509351
875	0.6655405405	0.6646291871
876	0.6655405405	0.6646080083
877	0.6663851351	0.6645768163
878	0.6663851351	0.6645462517
879	0.6666666667	0.6645219759
880	0.6672297297	0.6644911381
881	0.6672297297	0.6644621286
882	0.6672297297	0.664436777
883	0.6675105485	0.6644158
884	0.6672297297	0.6643807704
