iter	Logloss	Precision
120	0.6404496085	0.6048171276
121	0.6401249463	0.6048171276
122	0.6397834976	0.6048171276
123	0.6395296925	0.6042780749
124	0.6390532839	0.6051693405
125	0.6386505714	0.6051693405
126	0.6383030676	0.6057091882
127	0.6379795809	0.6064400716
128	0.6377750201	0.6064400716
129	0.6373671535	0.6064400716
130	0.637073048	0.6053571429
131	0.6367364625	0.6053571429
132	0.6366208113	0.6058981233
133	0.636314236	0.6069829902
134	0.6359951536	0.6080717489
135	0.6356683134	0.6075268817
136	0.6353859859	0.6075268817
137	0.6351106166	0.6069829902
138	0.6348616379	0.6064400716
139	0.6345190576	0.6067917784
140	0.634239483	0.6073345259
141	0.6340014998	0.6076854334
142	0.633726151	0.6082289803
143	0.6334436255	0.6082289803
144	0.6332530162	0.6082289803
145	0.6329632194	0.6076854334
146	0.6326367588	0.6084229391
147	0.6322781812	0.6084229391
148	0.6320404396	0.6089686099
149	0.6318602675	0.6089686099
150	0.6315401257	0.6095152603
151	0.631334589	0.6089686099
152	0.6309712973	0.6106115108
153	0.6306194309	0.6100628931
154	0.6303180776	0.6115107914
155	0.6301041193	0.6115107914
156	0.6296918188	0.6111611161
157	0.6294047245	0.6122633003
158	0.6290928797	0.6117117117
159	0.6287589302	0.6119133574
160	0.6284660662	0.6119133574
161	0.6282371571	0.611361587
162	0.6278427151	0.611361587
163	0.6274855717	0.613369467
164	0.6271677954	0.6122633003
165	0.6268972244	0.6130198915
166	0.6266666985	0.6126126126
167	0.6263294707	0.6137184116
168	0.6260687902	0.6148282098
169	0.6259226095	0.6153846154
170	0.6256413026	0.6150362319
171	0.6253483738	0.6150362319
172	0.6250759824	0.6150362319
173	0.6246989657	0.6150362319
174	0.6243406896	0.6150362319
175	0.6239813597	0.614479638
176	0.6237067281	0.6150362319
177	0.623456261	0.6148282098
178	0.6232293051	0.615942029
179	0.6229859327	0.614479638
180	0.6227487491	0.6139240506
181	0.6223998003	0.6153846154
182	0.6220717384	0.6153846154
183	0.6218103625	0.6153846154
184	0.6216040277	0.615942029
185	0.6213771088	0.6174070716
186	0.6212157011	0.6177536232
187	0.6210146138	0.6171945701
188	0.6209344895	0.6171945701
189	0.6206606762	0.6171945701
190	0.620396751	0.6171945701
191	0.6201488352	0.6162895928
192	0.6198476286	0.615942029
193	0.6196677887	0.615942029
194	0.6193862972	0.615942029
195	0.6191885158	0.615593835
196	0.6188907946	0.6170598911
197	0.6186687993	0.6170598911
198	0.6183476242	0.6179673321
199	0.6181119606	0.6168478261
200	0.6179196192	0.6168478261
201	0.6177084266	0.6190909091
202	0.6174814759	0.6185286104
203	0.6171889262	0.6190909091
204	0.6169451773	0.6179673321
205	0.6167224124	0.6188747731
206	0.616499007	0.6192203083
207	0.6161578552	0.6196542311
208	0.6158853157	0.6190909091
209	0.6155527227	0.6188747731
210	0.615426287	0.6186594203
211	0.6151541789	0.6186594203
212	0.6148399636	0.6197822142
213	0.6146286773	0.6203451408
214	0.6145417772	0.6209090909
215	0.6143767116	0.6209090909
216	0.6141942679	0.6214740673
217	0.6139877584	0.6214740673
218	0.6136982127	0.6214740673
219	0.613444487	0.6231751825
220	0.6131640387	0.6226071103
221	0.6128616809	0.6243144424
222	0.6127280822	0.6248856359
223	0.612476839	0.6248856359
224	0.6123680442	0.6243144424
225	0.6121893492	0.6248856359
226	0.6118721313	0.6243144424
227	0.6115901114	0.6248856359
228	0.6114204262	0.6248856359
229	0.6112405006	0.6237442922
230	0.6110086576	0.6237442922
231	0.6108406691	0.6243144424
232	0.6106296464	0.6243144424
233	0.6104383627	0.6248856359
234	0.6101905652	0.6260311641
235	0.609994938	0.6260311641
236	0.6097689748	0.6266055046
237	0.6094723406	0.6260311641
238	0.6092616561	0.6260311641
239	0.609072813	0.6248856359
240	0.6088898659	0.6243144424
241	0.6087530928	0.6254578755
242	0.6084854367	0.6248856359
243	0.6082070122	0.6243144424
244	0.6079101603	0.6248856359
245	0.6076915016	0.6254578755
246	0.6075467127	0.6260311641
247	0.6073948899	0.6271808999
248	0.6071057506	0.6289134438
249	0.6069089238	0.6283348666
250	0.6066472519	0.6292548298
251	0.6064354157	0.6292548298
252	0.6061987178	0.6289134438
253	0.6059312827	0.6298342541
254	0.6057492501	0.6298342541
255	0.6055072245	0.6298342541
256	0.6052151701	0.6304147465
257	0.6051147644	0.63099631
258	0.6048148262	0.6319188192
259	0.6046456425	0.6313364055
260	0.6044450774	0.6319188192
261	0.6042537423	0.6336725254
262	0.6040058166	0.6330868762
263	0.6038584205	0.6319188192
264	0.6036038666	0.6325023084
265	0.6034627864	0.6336725254
266	0.6032820703	0.6333333333
267	0.6030847994	0.6339202966
268	0.6029617283	0.6339202966
269	0.6027443777	0.6348470806
270	0.602513391	0.6372093023
271	0.6024072664	0.6372093023
272	0.6022319268	0.6372093023
273	0.6021104391	0.6383970177
274	0.6019366755	0.6380597015
275	0.6017503425	0.6383970177
276	0.6015721007	0.6389925373
277	0.6014761801	0.6383970177
278	0.6013264934	0.6383970177
279	0.6011317981	0.6383970177
280	0.6008633832	0.6368715084
281	0.6006437628	0.6374650513
282	0.600445593	0.6372093023
283	0.6002124728	0.6380597015
284	0.5999458444	0.6381395349
285	0.5998260813	0.6381395349
286	0.5996077292	0.6393289842
287	0.599291513	0.6399253731
288	0.5991255407	0.6394052045
289	0.5989345332	0.6390697674
290	0.5986623068	0.6411929171
291	0.5984664817	0.6405959032
292	0.5983120379	0.6405959032
293	0.5981359208	0.640858209
294	0.5978952792	0.640858209
295	0.5977471242	0.6411929171
296	0.5975853067	0.6417910448
297	0.5973776712	0.6423902894
298	0.5971862015	0.6427238806
299	0.5969122866	0.6427238806
300	0.5966621401	0.6427238806
301	0.5964823185	0.64305685
302	0.5963535755	0.6448598131
303	0.5961599361	0.6442577031
304	0.5960397496	0.64305685
305	0.5958807965	0.64305685
306	0.5957008357	0.6424581006
307	0.5954617559	0.6449207829
308	0.5952203959	0.6461251167
309	0.5950520133	0.6461251167
310	0.59480229	0.6461251167
311	0.5947239467	0.6463985033
312	0.5945240378	0.6479400749
313	0.5942881552	0.6491557223
314	0.594139127	0.6500470367
315	0.5939982043	0.6500470367
316	0.5938576359	0.6494360902
317	0.5936330237	0.6500470367
318	0.5934363265	0.6506591337
319	0.5932877788	0.6518867925
320	0.5931503194	0.6528301887
321	0.5928796794	0.6531573987
322	0.5926671778	0.6537735849
323	0.5925007517	0.6537735849
324	0.5922655983	0.6537735849
325	0.592088645	0.6550094518
326	0.5919599452	0.6543909348
327	0.5917753631	0.6540999057
328	0.5914756163	0.6547169811
329	0.5912815069	0.6559546314
330	0.5910957634	0.6571969697
331	0.590941722	0.6571969697
332	0.5907592567	0.6571969697
333	0.5905979358	0.6565752129
334	0.590397799	0.6565752129
335	0.5902075212	0.6571969697
336	0.590055166	0.6565752129
337	0.5898557912	0.6575212867
338	0.589759883	0.6587677725
339	0.589575088	0.6587677725
340	0.5893977882	0.6590693257
341	0.589267205	0.6587677725
342	0.5890169352	0.6603235014
343	0.5888441917	0.6600189934
344	0.588636476	0.660968661
345	0.5884995962	0.6597156398
346	0.5882682937	0.660341556
347	0.5880485257	0.660968661
348	0.5879606567	0.660968661
349	0.5877450515	0.662226451
350	0.5876258466	0.6615969582
351	0.587447958	0.6615969582
352	0.5873369394	0.662226451
353	0.5872233707	0.6641221374
354	0.5870623211	0.6653919694
355	0.5868070818	0.6641221374
356	0.5866041086	0.6641221374
357	0.5864729824	0.6641221374
358	0.5862741352	0.6660287081
359	0.586029251	0.6660287081
360	0.5858260468	0.6673058485
361	0.5857171075	0.6682646213
362	0.5856187941	0.6682646213
363	0.5854241733	0.6689059501
364	0.5852657693	0.6689059501
365	0.5850799266	0.6682646213
366	0.5848218305	0.669548511
367	0.584695284	0.6701923077
368	0.584521101	0.6701923077
369	0.5843057926	0.6701923077
370	0.5841872078	0.6701923077
371	0.5840030118	0.6711538462
372	0.5837923127	0.6711538462
373	0.5836014487	0.6711538462
374	0.5833912149	0.6717998075
375	0.5832511317	0.6717998075
376	0.5831171044	0.6717998075
377	0.5830128465	0.6724470135
378	0.5828597057	0.6724470135
379	0.5827060888	0.6730954677
380	0.5824812492	0.6724470135
381	0.582314361	0.6730954677
382	0.5821674988	0.6737451737
383	0.5819694524	0.6737451737
384	0.5818209568	0.6737451737
385	0.5816175015	0.6730954677
386	0.5814176978	0.6753623188
387	0.5811917861	0.6747104247
388	0.5809677764	0.6760154739
389	0.5808017538	0.6763285024
390	0.5806297127	0.6756756757
391	0.5804756561	0.6763285024
392	0.5802192133	0.6769825919
393	0.5799289993	0.6782608696
394	0.579757503	0.6782608696
395	0.5795930203	0.6785714286
396	0.579361821	0.6785714286
397	0.5791352485	0.6785714286
398	0.5789776746	0.6785714286
399	0.5787921879	0.6785714286
400	0.5786429911	0.6785714286
401	0.5784222191	0.6792270531
402	0.5781926759	0.6812015504
403	0.5781146585	0.6805421104
404	0.5779588296	0.6782608696
405	0.5777599236	0.6792635659
406	0.5775653588	0.6812439261
407	0.5773332414	0.6831875607
408	0.5771700213	0.6838521401
409	0.5769879835	0.6851311953
410	0.5768179674	0.6851851852
411	0.5767322243	0.6861598441
412	0.5765945651	0.6861598441
413	0.5764471205	0.6861598441
414	0.5762677471	0.6861598441
415	0.5760266093	0.6868292683
416	0.5758137432	0.6864654333
417	0.5756233501	0.6897560976
418	0.5754874898	0.6890838207
419	0.575356725	0.6897560976
420	0.5752165169	0.6881091618
421	0.5749670316	0.6890838207
422	0.5748215745	0.6890838207
423	0.5747111957	0.6897560976
424	0.5744811584	0.6897560976
425	0.5742614193	0.688412853
426	0.5740939332	0.6887159533
427	0.5739094521	0.6900584795
428	0.5737468144	0.6893865628
429	0.5735813188	0.6893865628
430	0.5734075328	0.6900584795
431	0.5732624953	0.6900584795
432	0.573108447	0.6904296875
433	0.5729883635	0.6900584795
434	0.5728655984	0.6907317073
435	0.5727340363	0.6900584795
436	0.5726538735	0.6904296875
437	0.5724530301	0.6917808219
438	0.5723508341	0.6911045943
439	0.5722171709	0.6927592955
440	0.5719949099	0.6923828125
441	0.5718390298	0.69140625
442	0.5716029601	0.6923828125
443	0.5713450324	0.693359375
444	0.5711430797	0.6937377691
445	0.5709318565	0.694417238
446	0.5707641038	0.6947988224
447	0.5705810456	0.6947988224
448	0.5703770487	0.6953966699
449	0.5702384136	0.6947162427
450	0.5700337624	0.6953966699
451	0.5699332678	0.6950146628
452	0.5698382711	0.6956947162
453	0.5696537717	0.6970588235
454	0.5695624199	0.6977428852
455	0.5693449602	0.6987242395
456	0.569127822	0.6993143976
457	0.5690151832	0.6983349657
458	0.5688573361	0.6990196078
459	0.5687342203	0.6993143976
460	0.5686137544	0.6993143976
461	0.5684361976	0.6993143976
462	0.5682170571	0.6990196078
463	0.5680217384	0.6993143976
464	0.5678316138	0.7
465	0.5677098934	0.7002938296
466	0.5675432712	0.7016683023
467	0.5673369671	0.7009803922
468	0.5672117766	0.7016683023
469	0.5670260673	0.7016683023
470	0.5668146166	0.7023575639
471	0.5666750384	0.7017716535
472	0.5665541167	0.7021696252
473	0.5663828092	0.7021696252
474	0.5661803645	0.7031558185
475	0.5660402008	0.7035573123
476	0.5658258779	0.7045454545
477	0.5656415482	0.7045454545
478	0.5655360963	0.7055335968
479	0.5653879678	0.7055335968
480	0.565164503	0.7055335968
481	0.5650137254	0.7065217391
482	0.5648790683	0.7079207921
483	0.5647160501	0.7079207921
484	0.5646696229	0.7086223984
485	0.5645117286	0.7093253968
486	0.564301878	0.7097415507
487	0.5642474743	0.7104477612
488	0.5640265998	0.7107355865
489	0.5638556437	0.7107355865
490	0.5636547934	0.7110228401
491	0.5634780992	0.7117296223
492	0.5632218871	0.7111553785
493	0.562972291	0.7134268537
494	0.5628537752	0.7141424273
495	0.5627030542	0.715
496	0.5625440641	0.7157157157
497	0.5623037059	0.7157157157
498	0.562189438	0.715
499	0.5620522038	0.7164328657
500	0.5619110669	0.7167167167
501	0.5617339423	0.7167167167
502	0.5616070795	0.7177177177
503	0.5614662769	0.719
504	0.5612720223	0.7182817183
505	0.5611587355	0.7195608782
506	0.5610738569	0.7188434696
507	0.5609775889	0.7195608782
508	0.5609151352	0.7198404786
509	0.5607138708	0.7195608782
510	0.5605133776	0.7188434696
511	0.5603429665	0.7195608782
512	0.5601535638	0.7195608782
513	0.5599275427	0.7207207207
514	0.5597112412	0.7202797203
515	0.5595205215	0.7198404786
516	0.5594126137	0.7202797203
517	0.5592333951	0.7215568862
518	0.559109643	0.7215568862
519	0.5590188333	0.722
520	0.5588583575	0.7224448898
521	0.5587484695	0.722
522	0.5586281493	0.7227227227
523	0.5583933122	0.7227227227
524	0.5582928992	0.7234468938
525	0.558124017	0.7227227227
526	0.5579875092	0.722
527	0.5578488139	0.7215568862
528	0.5577781152	0.7232767233
529	0.5576368674	0.723
530	0.5575441511	0.723
531	0.5574335322	0.723
532	0.5573468691	0.7232767233
533	0.5572337041	0.7232767233
534	0.5570980093	0.7244488978
535	0.5569625025	0.7247247247
536	0.5568295219	0.7247247247
537	0.5566991802	0.7254509018
538	0.5565294076	0.7254509018
539	0.556348884	0.7257257257
540	0.5560879355	0.7271815446
541	0.5558493558	0.7274549098
542	0.5556189844	0.7284569138
543	0.5554690325	0.7284569138
544	0.5553353548	0.7294589178
545	0.5552037078	0.7297297297
546	0.5551106891	0.7297297297
547	0.5549856383	0.7294589178
548	0.5548944598	0.7297297297
549	0.5547089023	0.7297297297
550	0.554572534	0.7297297297
551	0.5543953749	0.7297297297
552	0.5542731495	0.7304609218
553	0.5542048022	0.7287287287
554	0.5540412955	0.7294589178
555	0.553876071	0.7301905717
556	0.553623987	0.729
557	0.5534913186	0.7302697303
558	0.553383718	0.7302697303
559	0.5532308937	0.7295409182
560	0.553144717	0.7295409182
561	0.552895637	0.7305389222
562	0.5527484119	0.7312687313
563	0.5525740776	0.731
564	0.5524057179	0.7317317317
565	0.552236437	0.7317317317
566	0.5520890506	0.7324649299
567	0.5518878324	0.7324649299
568	0.5516784086	0.7324649299
569	0.551530266	0.7324649299
570	0.5514372023	0.7331995988
571	0.5512787275	0.7331995988
572	0.5512004092	0.7331995988
573	0.5510298107	0.7354124748
574	0.5508698874	0.7361530715
575	0.550761632	0.7361530715
576	0.5506129096	0.7361530715
577	0.5504743865	0.7368951613
578	0.5503178003	0.7371601208
579	0.5502372067	0.7361530715
580	0.5501508304	0.7376387487
581	0.5500119871	0.7386478305
582	0.5498834509	0.7386478305
583	0.5497207092	0.7393939394
584	0.549598208	0.7408906883
585	0.5494722341	0.7401415571
586	0.5492569421	0.7401415571
587	0.549043518	0.7416413374
588	0.5487310174	0.7411526795
589	0.5485370277	0.7423935091
590	0.5484294881	0.7423935091
591	0.5482428503	0.7431472081
592	0.5481089609	0.74617737
593	0.5480203632	0.743902439
594	0.5478716572	0.7449186992
595	0.5477700469	0.7446592065
596	0.5476155811	0.7456765005
597	0.5474836628	0.7459349593
598	0.5474000718	0.7459349593
599	0.547280895	0.7456765005
600	0.5470361552	0.748216106
601	0.5468474284	0.7474541752
602	0.5466912506	0.748216106
603	0.5465581006	0.7464358452
604	0.5463651913	0.747196738
605	0.5462456481	0.747196738
606	0.54611561	0.7489795918
607	0.5459985967	0.748216106
608	0.5458367116	0.7494887526
609	0.5457304394	0.7502558854
610	0.5456335684	0.7489795918
611	0.5455093226	0.7487231869
612	0.5454408553	0.7505112474
613	0.5452531056	0.7505112474
614	0.5450786564	0.7523029683
615	0.5448457421	0.7507660878
616	0.5447632779	0.7525562372
617	0.5446463646	0.7525562372
618	0.5445325266	0.7525562372
619	0.5443909064	0.7535787321
620	0.5442792276	0.7528089888
621	0.5441355379	0.7528089888
622	0.5440327516	0.7528089888
623	0.5439212086	0.7520408163
624	0.5437199841	0.7520408163
625	0.5435138568	0.7528089888
626	0.5433443153	0.7543500512
627	0.5431925664	0.7556468172
628	0.543080905	0.7564234327
629	0.5429605709	0.7556468172
630	0.5428080192	0.7564234327
631	0.5425908042	0.7566735113
632	0.5423624958	0.7582304527
633	0.5422627139	0.7582304527
634	0.5421647859	0.7590113285
635	0.5420687072	0.7590113285
636	0.541963815	0.7605779154
637	0.5417429584	0.7605779154
638	0.5416307859	0.7605779154
639	0.5414375328	0.7613636364
640	0.5413025005	0.7621509824
641	0.5410703873	0.7605779154
642	0.5410032692	0.7613636364
643	0.5408752696	0.7613636364
644	0.5406994901	0.7613636364
645	0.5406206971	0.7616099071
646	0.5405010321	0.7616099071
647	0.5403548224	0.7623966942
648	0.5402621609	0.7623966942
649	0.540155523	0.7616099071
650	0.5399826211	0.7631851086
651	0.5398279381	0.7639751553
652	0.5396715948	0.7639751553
653	0.5395378053	0.7637305699
654	0.5394104594	0.765560166
655	0.5392918665	0.7647668394
656	0.5391939108	0.7647668394
657	0.5390854252	0.7647668394
658	0.5389556152	0.7639751553
659	0.5388370452	0.7647668394
660	0.5387516099	0.765560166
661	0.5386343216	0.7658031088
662	0.5384840467	0.7658031088
663	0.5383585019	0.7665975104
664	0.5382151177	0.7671517672
665	0.5381102121	0.7671517672
666	0.5379887278	0.7671517672
667	0.5378429037	0.7673935618
668	0.5376231193	0.7681912682
669	0.5375421928	0.7684319834
670	0.5374614069	0.7692307692
671	0.5372610232	0.7684319834
672	0.5371544618	0.7684319834
673	0.5370455849	0.7684319834
674	0.53689995	0.7692307692
675	0.5366719708	0.7700312175
676	0.5364153563	0.7689906348
677	0.5362401925	0.7695516163
678	0.5361207179	0.7695516163
679	0.5360336837	0.7705943691
680	0.5358189252	0.7695516163
681	0.5355854791	0.7697916667
682	0.5354031316	0.7700312175
683	0.5352364128	0.7708333333
684	0.5351300855	0.7700312175
685	0.5348819371	0.7708333333
686	0.5347416943	0.7708333333
687	0.5346109893	0.7708333333
688	0.53438652	0.7730125523
689	0.5342173514	0.7732497388
690	0.5340480531	0.7730125523
691	0.534000251	0.7724425887
692	0.5338794267	0.7724425887
693	0.5337161843	0.7730125523
694	0.5335938931	0.7735849057
695	0.533486018	0.7746331237
696	0.5333167183	0.7738219895
697	0.5331816993	0.7730125523
698	0.5329924419	0.7746331237
699	0.5328543833	0.7748691099
700	0.5327218465	0.7759162304
701	0.5325490669	0.7756813417
702	0.5323814808	0.7756813417
703	0.5322106801	0.7759162304
704	0.5320813198	0.7751046025
705	0.5319113498	0.7751046025
706	0.5318152025	0.7751046025
707	0.5316611138	0.777544596
708	0.5315463104	0.7780104712
709	0.5314128966	0.7780104712
710	0.5312804953	0.7788259958
711	0.5312141233	0.7788259958
712	0.5310500918	0.7780104712
713	0.5308085888	0.7780104712
714	0.530675689	0.7780104712
715	0.5305047378	0.7780104712
716	0.5304378349	0.7788259958
717	0.5303050167	0.7777777778
718	0.5301894063	0.7777777778
719	0.5300009884	0.7777777778
720	0.5298523604	0.778593914
721	0.5297521182	0.7796432319
722	0.5295768188	0.7790575916
723	0.5294575537	0.7792887029
724	0.5293004442	0.7792887029
725	0.5291284707	0.780104712
726	0.5289898695	0.7792887029
727	0.528841926	0.7790575916
728	0.5286941374	0.7790575916
729	0.5285661079	0.780104712
730	0.528445171	0.780104712
731	0.5283580925	0.780104712
732	0.528218792	0.7811518325
733	0.5280769639	0.7817418678
734	0.528015282	0.7825630252
735	0.5279244357	0.7839831401
736	0.5278069728	0.7825630252
737	0.527667231	0.7831578947
738	0.5276239307	0.7831578947
739	0.5273835526	0.7839831401
740	0.5272300931	0.7850368809
741	0.5270845612	0.7850368809
742	0.5268975682	0.7852631579
743	0.5267855826	0.7844374343
744	0.526638382	0.785488959
745	0.526377295	0.7857142857
746	0.5262615825	0.7865404837
747	0.5261310711	0.7865404837
748	0.5260273745	0.7873684211
749	0.5258909025	0.7875920084
750	0.5257237511	0.7875920084
751	0.5255797092	0.789251844
752	0.5254973857	0.7884210526
753	0.5254086177	0.789251844
754	0.5251573121	0.789251844
755	0.5250085003	0.7898627244
756	0.5249122742	0.7890295359
757	0.524764869	0.7890295359
758	0.5246352714	0.789640592
759	0.5244539497	0.7888067582
760	0.524345553	0.789640592
761	0.5241570894	0.789640592
762	0.5240000194	0.7888067582
763	0.5238415172	0.7904761905
764	0.5236813372	0.7904761905
765	0.5235394567	0.7904761905
766	0.5234237747	0.789640592
767	0.5232981437	0.7906976744
768	0.5231906098	0.7898627244
769	0.5230270947	0.7900843882
770	0.5229181791	0.7909186906
771	0.5227770363	0.7917547569
772	0.5226106279	0.7917547569
773	0.5224482013	0.7925925926
774	0.5222448778	0.7925925926
775	0.5221122444	0.7923728814
776	0.521956332	0.7925925926
777	0.5218049052	0.7923728814
778	0.5216245763	0.7938363443
779	0.5214659087	0.7938363443
780	0.5213313732	0.7940552017
781	0.5211949123	0.7938363443
782	0.521106225	0.7940552017
783	0.5209465726	0.7942735949
784	0.5208479044	0.7944915254
785	0.5207021085	0.7944915254
786	0.5204846748	0.7944915254
787	0.5203568184	0.7953340403
788	0.5201848601	0.7953340403
789	0.5200051571	0.7953340403
790	0.5198881713	0.7953340403
791	0.5197299666	0.7953340403
792	0.5196261857	0.7953340403
793	0.5194937757	0.7953340403
794	0.5193532116	0.7961783439
795	0.5192601346	0.7961783439
796	0.5191037779	0.7970244421
797	0.5189431534	0.7970244421
798	0.5188424924	0.7978723404
799	0.5187980649	0.7987220447
800	0.5186028515	0.7995735608
801	0.5184446293	0.7987220447
802	0.5183204317	0.7995735608
803	0.5181783162	0.8004268943
804	0.518023737	0.8004268943
805	0.5178561652	0.8012820513
806	0.5176989802	0.8004268943
807	0.5175599554	0.8012820513
808	0.5174476533	0.8004268943
809	0.5172655912	0.8004268943
810	0.5171470562	0.8014941302
811	0.5169798762	0.8014941302
812	0.5168697343	0.8017057569
813	0.5167358147	0.8025613661
814	0.5165996586	0.8017057569
815	0.5164413145	0.8017057569
816	0.5163330936	0.8025613661
817	0.51619093	0.8025613661
818	0.516088675	0.8025613661
819	0.5159409986	0.8017057569
820	0.5158048995	0.8025613661
821	0.5157153513	0.8025613661
822	0.5155654163	0.8019169329
823	0.5153579095	0.8019169329
824	0.5152836492	0.802771855
825	0.5151611638	0.802771855
826	0.5149971779	0.8025613661
827	0.5148308107	0.8017057569
828	0.5147131608	0.8019169329
829	0.5145939087	0.8019169329
830	0.5144593799	0.8019169329
831	0.5142806701	0.8036286019
832	0.5141348039	0.8044871795
833	0.513935365	0.8044871795
834	0.5138121705	0.8044871795
835	0.5136451574	0.8053475936
836	0.5135318292	0.8055555556
837	0.5133796112	0.8055555556
838	0.5132475005	0.8064171123
839	0.5131029183	0.8066239316
840	0.5128880229	0.8070362473
841	0.5127257263	0.8059701493
842	0.5125463841	0.8057630736
843	0.5124289312	0.8061767838
844	0.5122922226	0.8061767838
845	0.5121363462	0.8070362473
846	0.5120255609	0.8081023454
847	0.5119609652	0.8061767838
848	0.5118019927	0.8070362473
849	0.5116053587	0.8059701493
850	0.5114349387	0.8059701493
851	0.5112283329	0.8098290598
852	0.5110599395	0.8091684435
853	0.5109431312	0.8091684435
854	0.5107810227	0.8098290598
855	0.5106834727	0.8072417465
856	0.5105483017	0.8085106383
857	0.5104433305	0.8085106383
858	0.5102802144	0.8085106383
859	0.5101684358	0.8087141339
860	0.5100156755	0.8095744681
861	0.5099052481	0.8095744681
862	0.5097749246	0.8095744681
863	0.5096504348	0.8095744681
864	0.5095335284	0.8095744681
865	0.5093790525	0.8104366347
866	0.5092325263	0.8113006397
867	0.5091134148	0.8113006397
868	0.508919841	0.8121664888
869	0.5088198615	0.8121664888
870	0.5087018864	0.8121664888
871	0.5085713011	0.813034188
872	0.5084620395	0.813034188
873	0.5083189594	0.813034188
874	0.5081287877	0.813034188
875	0.5079700822	0.813034188
876	0.5078733224	0.8139037433
877	0.5076825456	0.8139037433
878	0.5075595252	0.8139037433
879	0.5074273109	0.814973262
880	0.5072160762	0.8156484459
881	0.507057126	0.8174006445
882	0.5069300786	0.8177920686
883	0.5068018826	0.8177920686
884	0.5067486017	0.8177920686
885	0.5065739309	0.8184747583
