iter	Passed	Remaining
480	9589	20314
481	9600	20276
482	9607	20229
483	9619	20193
484	9628	20149
485	9635	20103
486	9647	20067
487	9659	20031
488	9667	19987
489	9676	19945
490	9684	19902
491	9695	19864
492	9704	19823
493	9712	19779
494	9724	19743
495	9733	19703
496	9741	19659
497	9748	19615
498	9758	19574
499	9768	19536
500	9777	19496
501	9784	19451
502	9794	19413
503	9815	19397
504	9825	19360
505	9836	19322
506	9849	19291
507	9866	19266
508	9874	19225
509	9884	19187
510	9893	19147
511	9901	19106
512	9909	19065
513	9924	19037
514	9936	19004
515	9944	18964
516	9953	18925
517	9961	18884
518	9970	18845
519	9984	18816
520	10010	18809
521	10023	18779
522	10066	18804
523	10099	18811
524	10115	18785
525	10131	18760
526	10148	18737
527	10171	18724
528	10191	18706
529	10218	18701
530	10253	18711
531	10270	18687
532	10283	18656
533	10313	18656
534	10345	18660
535	10355	18625
536	10370	18597
537	10392	18583
538	10401	18545
539	10429	18542
540	10469	18558
541	10488	18539
542	10512	18527
543	10539	18520
544	10558	18501
545	10587	18499
546	10599	18467
547	10652	18505
548	10694	18524
549	10716	18509
550	10742	18502
551	10770	18496
552	10786	18472
553	10806	18453
554	10825	18432
555	10837	18400
556	10855	18379
557	10923	18440
558	10945	18425
559	10962	18402
560	10978	18375
561	11006	18369
562	11029	18355
563	11042	18325
564	11093	18357
565	11113	18339
566	11152	18351
567	11168	18324
568	11187	18304
569	11199	18273
570	11221	18256
571	11258	18264
572	11284	18255
573	11299	18228
574	11315	18203
575	11344	18198
576	11368	18185
577	11386	18163
578	11405	18142
579	11414	18105
580	11426	18073
581	11441	18047
582	11454	18016
583	11462	17979
584	11512	18006
585	11521	17970
586	11529	17932
587	11539	17898
588	11562	17882
589	11578	17858
590	11589	17825
591	11607	17803
592	11623	17778
593	11646	17763
594	11667	17746
595	11686	17725
596	11697	17692
597	11725	17686
598	11743	17664
599	11794	17692
600	11811	17668
601	11829	17646
602	11845	17620
603	11880	17624
604	11906	17613
605	11947	17625
606	11967	17606
607	11981	17578
608	12021	17588
609	12054	17587
610	12116	17629
611	12137	17610
612	12149	17579
613	12170	17561
614	12195	17550
615	12217	17532
616	12230	17503
617	12250	17484
618	12262	17453
619	12278	17428
620	12315	17432
621	12330	17404
622	12363	17404
623	12389	17393
624	12403	17364
625	12437	17364
626	12455	17342
627	12469	17314
628	12493	17300
629	12510	17276
630	12548	17281
631	12566	17258
632	12578	17228
633	12606	17219
634	12626	17200
635	12638	17169
636	12663	17155
637	12688	17143
638	12711	17128
639	12750	17133
640	12769	17111
641	12786	17087
642	12810	17073
643	12827	17049
644	12837	17017
645	12848	16984
646	12866	16963
647	12877	16931
648	12897	16912
649	12912	16885
650	12951	16890
651	12988	16892
652	13005	16868
653	13013	16833
654	13040	16823
655	13076	16824
656	13099	16807
657	13154	16833
658	13180	16820
659	13201	16801
660	13217	16777
661	13241	16761
662	13259	16739
663	13310	16758
664	13323	16729
665	13344	16710
666	13362	16688
667	13389	16676
668	13398	16642
669	13421	16626
670	13452	16620
671	13481	16611
672	13493	16581
673	13509	16556
674	13524	16530
675	13558	16527
676	13576	16504
677	13593	16480
678	13609	16455
679	13620	16425
680	13629	16390
681	13647	16369
682	13657	16336
683	13689	16331
684	13706	16307
685	13732	16295
686	13760	16284
687	13776	16259
688	13796	16239
689	13806	16207
690	13832	16195
691	13845	16166
692	13876	16159
693	13887	16128
694	13911	16113
695	13931	16093
696	13964	16088
697	13995	16080
698	14028	16075
699	14043	16049
700	14065	16032
701	14075	16000
702	14102	15987
703	14113	15958
704	14132	15936
705	14152	15916
706	14295	16034
707	14330	16030
708	14343	16002
709	14367	15986
710	14384	15962
711	14394	15931
712	14432	15930
713	14453	15910
714	14490	15908
715	14543	15924
716	14564	15905
717	14594	15895
718	14616	15877
719	14672	15895
720	14711	15894
721	14722	15864
722	14761	15863
723	14791	15854
724	14805	15826
725	14821	15800
726	14883	15824
727	14902	15803
728	14919	15778
729	14939	15757
730	14973	15751
731	14988	15726
732	15017	15713
733	15049	15705
734	15064	15679
735	15092	15666
736	15139	15673
737	15167	15661
738	15182	15634
739	15211	15623
740	15245	15616
741	15272	15602
742	15311	15599
743	15349	15596
744	15364	15570
745	15391	15556
746	15411	15535
747	15425	15507
748	15447	15488
749	15477	15477
750	15491	15450
751	15501	15418
752	15531	15407
753	15569	15404
754	15590	15384
755	15643	15395
756	15655	15365
757	15678	15347
758	15707	15334
759	15727	15313
760	15740	15285
761	15758	15262
762	15772	15234
763	15803	15224
764	15831	15210
765	15846	15184
766	15858	15155
767	15891	15146
768	15901	15115
769	15908	15081
770	15914	15047
771	15932	15024
772	15938	14990
773	15979	14988
774	15988	14956
775	16006	14933
776	16040	14925
777	16057	14901
778	16100	14901
779	16120	14880
780	16128	14848
781	16137	14816
782	16147	14786
783	16156	14754
784	16166	14724
785	16174	14693
786	16183	14661
787	16190	14628
788	16198	14596
789	16206	14565
790	16215	14534
791	16224	14503
792	16232	14471
793	16240	14440
794	16250	14411
795	16258	14379
796	16267	14349
797	16278	14320
798	16286	14288
799	16297	14260
800	16312	14235
801	16323	14206
802	16366	14206
803	16384	14183
804	16394	14153
805	16403	14123
806	16410	14092
807	16427	14069
808	16437	14039
809	16444	14008
810	16452	13977
811	16461	13947
812	16470	13917
813	16480	13888
814	16490	13859
815	16502	13833
816	16510	13802
817	16521	13774
818	16529	13744
819	16548	13722
820	16557	13693
821	16564	13662
822	16575	13634
823	16583	13605
824	16611	13591
825	16620	13562
826	16628	13532
827	16637	13503
828	16645	13472
829	16654	13444
830	16661	13413
831	16677	13390
832	16687	13362
833	16731	13361
834	16753	13342
835	16761	13313
836	16786	13297
837	16806	13276
838	16842	13269
839	16863	13250
840	16872	13221
841	16897	13204
842	16922	13188
843	16932	13160
844	16978	13160
845	16991	13135
846	17013	13116
847	17027	13091
848	17046	13070
849	17063	13048
850	17082	13027
851	17137	13034
852	17155	13012
853	17163	12982
854	17171	12954
855	17184	12928
856	17192	12899
857	17201	12871
858	17208	12840
859	17217	12813
860	17227	12785
861	17234	12756
862	17243	12727
863	17250	12698
864	17259	12669
865	17265	12640
866	17281	12617
867	17290	12589
868	17297	12559
869	17311	12535
870	17320	12508
871	17329	12480
872	17340	12454
873	17351	12427
874	17359	12399
875	17373	12375
876	17381	12347
877	17432	12349
878	17441	12322
879	17453	12296
880	17462	12269
881	17473	12243
882	17482	12215
883	17489	12187
884	17510	12168
885	17519	12141
886	17541	12122
887	17548	12094
888	17570	12075
889	17579	12048
890	17590	12023
891	17603	11998
892	17612	11971
893	17622	11945
894	17632	11918
895	17640	11891
896	17650	11865
897	17660	11839
898	17668	11811
899	17677	11784
900	17691	11761
901	17701	11735
902	17715	11712
903	17723	11684
904	17730	11657
905	17741	11632
906	17754	11608
907	17768	11584
908	17779	11559
909	17803	11543
910	17862	11548
911	17879	11527
912	17904	11511
913	17920	11489
914	18005	11511
915	18026	11492
916	18036	11466
917	18056	11447
918	18066	11422
919	18091	11405
920	18106	11382
921	18115	11356
922	18141	11340
923	18157	11319
924	18171	11295
925	18206	11285
926	18224	11264
927	18258	11254
928	18271	11230
929	18285	11207
930	18312	11192
931	18328	11170
932	18340	11145
933	18363	11128
934	18403	11120
935	18417	11097
936	18485	11106
937	18500	11084
938	18526	11068
939	18541	11045
940	18554	11022
941	18569	10999
942	18589	10980
943	18606	10958
944	18618	10934
945	18628	10909
946	18653	10892
947	18673	10873
948	18688	10850
949	18700	10826
950	18739	10818
951	18771	10805
952	18813	10798
953	18826	10774
954	18837	10750
955	18865	10735
956	18895	10721
957	18926	10708
958	18944	10687
959	18979	10675
960	19000	10657
961	19010	10631
962	19021	10607
963	19045	10589
964	19077	10576
965	19089	10552
966	19102	10529
967	19123	10510
968	19166	10502
969	19181	10480
970	19196	10458
971	19207	10433
972	19262	10432
973	19281	10412
974	19296	10390
975	19318	10371
976	19331	10348
977	19404	10357
978	19425	10337
979	19459	10325
980	19506	10319
981	19552	10313
982	19573	10294
983	19588	10271
984	19604	10249
985	19624	10230
986	19647	10211
987	19663	10189
988	19669	10162
989	19686	10141
990	19715	10126
991	19727	10102
992	19761	10089
993	19774	10066
994	19809	10053
995	19815	10027
996	19840	10009
997	19866	9993
998	19875	9967
999	19888	9944
1000	19897	9918
1001	19937	9908
1002	19953	9887
1003	19976	9868
1004	19988	9845
1005	20034	9838
1006	20055	9818
1007	20068	9795
1008	20104	9783
1009	20130	9766
1010	20176	9758
1011	20221	9750
1012	20241	9731
1013	20272	9716
1014	20285	9693
1015	20301	9671
1016	20324	9652
1017	20362	9641
1018	20397	9628
1019	20411	9605
1020	20446	9592
1021	20462	9570
1022	20494	9555
1023	20504	9531
1024	20533	9515
1025	20604	9519
1026	20653	9512
1027	20670	9490
1028	20679	9465
1029	20689	9440
1030	20699	9416
1031	20716	9394
1032	20725	9369
1033	20737	9345
1034	20745	9320
1035	20755	9295
1036	20762	9269
1037	20770	9244
1038	20777	9219
1039	20784	9193
1040	20793	9168
1041	20814	9148
1042	20824	9124
1043	20833	9099
1044	20840	9074
1045	20850	9049
1046	20863	9026
1047	20872	9002
1048	20881	8977
1049	20890	8953
1050	20901	8929
1051	20920	8908
1052	20931	8885
1053	20942	8861
1054	20952	8837
1055	20960	8813
1056	20970	8788
1057	20979	8764
1058	20992	8741
1059	21000	8717
1060	21009	8692
1061	21018	8668
1062	21028	8644
1063	21041	8622
1064	21051	8598
1065	21063	8575
1066	21081	8555
1067	21091	8531
1068	21102	8508
1069	21112	8484
1070	21129	8463
1071	21139	8440
1072	21149	8416
1073	21178	8400
1074	21188	8377
1075	21196	8352
1076	21211	8330
1077	21222	8308
1078	21231	8283
1079	21241	8260
1080	21250	8236
1081	21258	8212
1082	21274	8191
1083	21289	8169
1084	21301	8147
1085	21310	8124
1086	21327	8103
1087	21337	8079
1088	21354	8059
1089	21363	8035
1090	21372	8012
1091	21384	7989
1092	21392	7965
1093	21401	7942
1094	21414	7920
1095	21429	7899
1096	21437	7875
1097	21459	7856
1098	21468	7833
1099	21511	7822
1100	21526	7801
1101	21545	7781
1102	21571	7764
1103	21590	7744
1104	21674	7747
1105	21712	7734
1106	21731	7714
1107	21748	7694
1108	21767	7674
1109	21800	7659
1110	21822	7640
1111	21837	7619
1112	21858	7600
1113	21876	7580
1114	21893	7559
1115	21910	7539
1116	21926	7518
1117	21946	7498
1118	21983	7484
1119	22008	7467
1120	22026	7446
1121	22062	7432
1122	22095	7417
1123	22170	7416
1124	22202	7400
1125	22232	7384
1126	22258	7366
1127	22278	7347
1128	22298	7327
1129	22316	7307
1130	22330	7285
1131	22350	7265
1132	22382	7250
1133	22395	7228
1134	22420	7210
1135	22437	7189
1136	22451	7167
1137	22470	7147
1138	22494	7129
1139	22514	7109
1140	22525	7087
1141	22551	7069
1142	22595	7057
1143	22609	7035
1144	22636	7018
1145	22654	6997
1146	22719	6992
1147	22739	6972
1148	22763	6954
1149	22775	6931
1150	22797	6912
1151	22816	6892
1152	22830	6871
1153	22846	6850
1154	22896	6839
1155	22908	6817
1156	22925	6796
1157	22951	6778
1158	22971	6758
1159	22990	6738
1160	23009	6718
1161	23034	6700
1162	23047	6678
1163	23075	6661
1164	23103	6643
1165	23119	6622
1166	23150	6605
1167	23164	6584
1168	23179	6563
1169	23208	6545
1170	23227	6525
1171	23274	6513
1172	23289	6492
1173	23306	6471
1174	23320	6450
1175	23340	6430
1176	23359	6410
1177	23410	6399
1178	23428	6378
1179	23442	6357
1180	23454	6335
1181	23490	6319
1182	23505	6298
1183	23537	6282
1184	23552	6260
1185	23568	6239
1186	23586	6219
1187	23615	6202
1188	23654	6187
1189	23666	6165
1190	23682	6144
1191	23701	6124
1192	23776	6118
1193	23823	6105
1194	23847	6086
1195	23869	6067
1196	23889	6047
1197	23907	6026
1198	23927	6006
1199	23942	5985
1200	23953	5963
1201	23975	5943
1202	24015	5929
1203	24027	5907
1204	24069	5892
1205	24076	5869
1206	24106	5851
1207	24128	5832
1208	24158	5814
1209	24177	5794
1210	24186	5772
1211	24210	5753
1212	24231	5733
1213	24249	5712
1214	24259	5690
1215	24310	5677
1216	24352	5662
1217	24387	5646
1218	24418	5628
1219	24442	5609
1220	24468	5591
1221	24487	5570
1222	24497	5548
1223	24517	5528
1224	24532	5507
1225	24545	5485
1226	24556	5463
1227	24586	5445
1228	24596	5423
1229	24634	5407
1230	24655	5387
1231	24672	5366
1232	24680	5344
1233	24706	5325
1234	24717	5303
1235	24753	5287
1236	24789	5270
1237	24843	5257
1238	24876	5240
1239	24897	5220
1240	24929	5202
1241	24947	5182
1242	24977	5164
1243	24997	5144
1244	25009	5122
1245	25027	5101
1246	25043	5081
1247	25070	5062
1248	25096	5043
1249	25111	5022
1250	25122	5000
1251	25136	4979
1252	25177	4963
1253	25194	4942
1254	25215	4922
1255	25238	4902
1256	25256	4882
1257	25274	4862
1258	25295	4842
1259	25306	4820
1260	25326	4800
1261	25346	4779
1262	25370	4760
1263	25416	4745
1264	25430	4724
1265	25465	4706
1266	25488	4687
1267	25504	4666
1268	25521	4645
1269	25550	4627
1270	25561	4605
1271	25570	4583
1272	25583	4562
1273	25645	4549
1274	25662	4528
1275	25687	4509
1276	25706	4489
1277	25728	4469
1278	25739	4447
1279	25764	4428
1280	25830	4416
1281	25855	4396
1282	25870	4375
1283	25997	4373
1284	26034	4355
1285	26067	4337
1286	26097	4319
1287	26123	4299
1288	26138	4278
1289	26158	4258
1290	26200	4241
1291	26219	4221
1292	26257	4203
1293	26273	4182
1294	26309	4164
1295	26330	4144
1296	26349	4124
1297	26359	4102
1298	26391	4083
1299	26422	4065
1300	26442	4044
1301	26465	4024
1302	26488	4004
1303	26500	3983
1304	26511	3961
1305	26523	3939
1306	26536	3918
1307	26556	3898
1308	26566	3876
1309	26592	3856
1310	26606	3835
1311	26628	3815
1312	26658	3796
1313	26672	3775
1314	26691	3755
1315	26729	3737
1316	26748	3716
1317	26766	3696
1318	26802	3677
1319	26842	3660
1320	26865	3640
1321	26890	3620
1322	26910	3600
1323	26932	3580
1324	26946	3558
1325	26959	3537
1326	26990	3518
1327	27095	3509
1328	27133	3491
1329	27142	3469
1330	27187	3452
1331	27195	3430
1332	27203	3408
1333	27212	3386
1334	27222	3364
1335	27233	3343
1336	27241	3321
1337	27256	3300
1338	27265	3278
1339	27274	3256
1340	27285	3235
1341	27293	3213
1342	27300	3191
1343	27307	3169
1344	27331	3149
1345	27340	3128
1346	27349	3106
1347	27359	3085
1348	27368	3063
1349	27378	3042
1350	27402	3022
1351	27411	3000
1352	27418	2978
1353	27426	2957
1354	27434	2935
1355	27444	2914
1356	27457	2893
1357	27468	2872
1358	27479	2851
1359	27490	2829
1360	27500	2808
1361	27513	2787
1362	27522	2766
1363	27530	2745
1364	27537	2723
1365	27547	2702
1366	27555	2680
1367	27574	2660
1368	27594	2640
1369	27604	2619
1370	27614	2598
1371	27624	2577
1372	27632	2555
1373	27640	2534
1374	27656	2514
1375	27667	2493
1376	27741	2477
1377	27755	2457
1378	27786	2438
1379	27800	2417
1380	27811	2396
1381	27834	2376
1382	27849	2356
1383	27867	2335
1384	27878	2314
1385	27890	2294
1386	27907	2273
1387	27919	2252
1388	27937	2232
1389	27946	2211
1390	27953	2190
1391	27971	2170
1392	28003	2151
1393	28014	2130
1394	28029	2109
1395	28043	2089
1396	28051	2068
1397	28059	2047
1398	28069	2026
1399	28082	2005
1400	28092	1985
1401	28104	1964
1402	28171	1947
1403	28181	1926
1404	28194	1906
1405	28206	1885
1406	28218	1865
1407	28228	1844
1408	28237	1823
1409	28245	1802
1410	28254	1782
1411	28272	1761
1412	28288	1741
1413	28297	1721
1414	28307	1700
1415	28315	1679
1416	28323	1659
1417	28337	1638
1418	28359	1618
1419	28371	1598
1420	28386	1578
1421	28395	1557
1422	28408	1537
1423	28422	1516
1424	28445	1497
1425	28458	1476
1426	28490	1457
1427	28509	1437
1428	28519	1416
1429	28530	1396
1430	28546	1376
1431	28558	1356
1432	28570	1335
1433	28580	1315
1434	28591	1295
1435	28605	1274
1436	28617	1254
1437	28629	1234
1438	28637	1213
1439	28645	1193
1440	28652	1173
1441	28660	1152
1442	28675	1132
1443	28685	1112
1444	28693	1092
1445	28704	1071
1446	28714	1051
1447	28721	1031
1448	28729	1011
1449	28747	991
1450	28758	971
1451	28768	951
1452	28785	931
1453	28799	911
1454	28807	890
1455	28816	870
1456	28822	850
1457	28830	830
1458	28839	810
1459	28853	790
1460	28872	770
1461	28906	751
1462	28953	732
1463	28963	712
1464	28981	692
1465	28998	672
1466	29015	652
1467	29023	632
1468	29048	612
1469	29059	593
1470	29073	573
1471	29110	553
1472	29120	533
1473	29143	514
1474	29161	494
1475	29261	475
1476	29272	455
1477	29289	435
1478	29328	416
1479	29361	396
1480	29386	377
1481	29403	357
1482	29422	337
1483	29441	317
1484	29456	297
1485	29486	277
1486	29541	258
1487	29562	238
1488	29574	218
1489	29590	198
1490	29600	178
1491	29610	158
1492	29630	138
1493	29660	119
1494	29669	99
1495	29689	79
1496	29706	59
1497	29722	39
1498	29735	19
1499	29757	0
